lines	n_lines	observed_count	D_value
Ara+2|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	6	48	133.11238792514283
Ara+2|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	6	52	165.11355016540335
Ara+2|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	6	49	183.86191010715416
Ara+2|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	6	55	174.68703840428276
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	6	53	109.87711131913116
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	6	61	147.07757058473746
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	6	55	132.30341787604064
Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	6	45	145.9200038577288
Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	6	51	135.67163907385736
Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	6	49	127.71167223803263
Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	6	38	130.9947354294658
Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	6	57	173.19095677012373
Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	6	47	194.9705266256803
Ara+3|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	6	41	144.75713595477882
Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	6	59	143.6389209842406
Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	6	60	133.31437707782615
Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	6	43	131.86025079073704
Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	6	60	170.12777065428594
Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	6	43	166.80694212581156
Ara+3|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	6	43	144.3518704284084
Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	6	52	147.11365502970995
Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	6	38	138.66367296509594
Ara+3|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	6	38	143.68865170514078
Ara+3|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	6	39	165.9396327920916
Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	6	62	143.19830851235656
Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	6	54	121.9013184340669
Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	6	48	131.46398635385592
Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	6	62	162.7113972118954
Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	6	55	205.1701364868409
Ara+3|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	6	44	139.68854243956048
Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	6	52	158.86778230090653
Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	6	46	165.10066934379944
Ara+3|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	6	39	136.95835269828672
Ara+3|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	6	46	221.2362245599534
Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	6	62	154.47796159291858
Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	6	51	177.6896519634775
Ara+3|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	6	46	133.35622699686022
Ara+3|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	6	48	198.3771314979876
Ara+3|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	6	42	188.55122820222007
Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	6	62	132.53358105578175
Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	6	59	112.99296536282804
Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	6	45	120.9024492120258
Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	6	61	130.15923017939588
Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	6	50	152.50310146122078
Ara+3|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	6	43	114.76233238728466
Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	6	51	136.00340489139273
Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	6	42	129.18072562199018
Ara+3|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	6	40	109.10225704727289
Ara+3|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	6	42	167.37218534428456
Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	6	58	136.5355585197039
Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	6	44	112.3507934435782
Ara+3|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	6	44	109.75787404795985
Ara+3|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	6	42	125.469422331823
Ara+3|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	6	36	118.7695061457996
Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	6	59	132.45045045045046
Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	6	57	164.27807951447645
Ara+3|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	6	43	119.46514980928072
Ara+3|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	6	48	153.0109373174856
Ara+3|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	6	41	133.25889508140187
Ara+3|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	6	46	134.67008172115507
Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	6	61	160.18540595683436
Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	6	52	116.17813749961653
Ara+4|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	6	50	141.5618793529069
Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	6	57	144.1668045151718
Ara+4|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	6	54	208.19445584742064
Ara+4|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	6	45	158.378690508793
Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	6	48	145.22404334298588
Ara+4|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	6	45	183.2205846290857
Ara+4|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	6	38	133.43947207604455
Ara+4|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	6	41	191.5737602132424
Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	6	63	166.68555721373508
Ara+4|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	6	53	184.1068951590142
Ara+4|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	6	52	154.046983073139
Ara+4|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	6	51	224.0953090113476
Ara+4|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	6	40	180.87541293613256
Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	6	52	146.355993839934
Ara+4|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	6	56	204.5234863909442
Ara+4|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	6	42	146.13511719012632
Ara+4|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	6	46	176.95496155357708
Ara+4|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	6	39	148.09669954724603
Ara+4|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	6	49	180.98415525984316
Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	6	63	142.59817756589834
Ara+5|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	6	57	174.8187271048309
Ara+5|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	6	47	133.19103336775325
Ara+5|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	6	48	171.68075335320384
Ara+5|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	6	42	166.56477580586412
Ara+5|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	6	48	144.74611396903228
Ara-1|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	6	47	142.1918463382883
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2	7	54	285.8788853393641
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3	7	46	250.109153077207
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4	7	57	380.0916936255912
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-5	7	56	345.33475001285655
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-1|Ara-6	7	41	348.84544804851174
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3	7	49	231.30442046019525
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4	7	54	311.387830427128
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-5	7	55	261.8021179192143
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-2|Ara-6	7	37	286.0888407227186
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4	7	49	333.902967727486
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-5	7	48	272.54545454545456
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-3|Ara-6	7	31	239.6747303385877
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-4|Ara-5	7	56	446.1761838017241
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-4|Ara-6	7	39	344.18311877582454
Ara+1|Ara+2|Ara+3|Ara+4|Ara+5|Ara-5|Ara-6	7	37	246.20407710250527
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3	7	56	275.8444345974184
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4	7	63	362.603608278557
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-5	7	60	313.6149633288665
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-2|Ara-6	7	45	329.4714612840286
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4	7	53	346.1374849246255
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-5	7	53	315.6672725307133
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-3|Ara-6	7	38	271.2857142857143
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-4|Ara-5	7	63	409.9648806786144
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-4|Ara-6	7	48	621.467081995518
Ara+1|Ara+2|Ara+3|Ara+4|Ara-1|Ara-5|Ara-6	7	41	376.4329509112
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4	7	55	257.7206230500086
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-5	7	53	247.21119590624647
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-3|Ara-6	7	39	235.77776277299853
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-4|Ara-5	7	60	384.14744097840406
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-4|Ara-6	7	44	306.7215970393576
Ara+1|Ara+2|Ara+3|Ara+4|Ara-2|Ara-5|Ara-6	7	42	334.6002590156399
Ara+1|Ara+2|Ara+3|Ara+4|Ara-3|Ara-4|Ara-5	7	51	313.8780893536587
Ara+1|Ara+2|Ara+3|Ara+4|Ara-3|Ara-4|Ara-6	7	37	314.800120566102
Ara+1|Ara+2|Ara+3|Ara+4|Ara-3|Ara-5|Ara-6	7	36	296.0450216138333
Ara+1|Ara+2|Ara+3|Ara+4|Ara-4|Ara-5|Ara-6	7	41	261.9475261119863
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3	7	55	218.82041688859235
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4	7	57	305.78115055247446
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-5	7	61	274.50712315370373
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-2|Ara-6	7	40	217.03573780819715
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4	7	49	296.849070017695
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-5	7	51	262.71332780143
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-3|Ara-6	7	35	256.22465456918707
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-4|Ara-5	7	57	372.2729035990913
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-4|Ara-6	7	42	285.6377205612162
Ara+1|Ara+2|Ara+3|Ara+5|Ara-1|Ara-5|Ara-6	7	38	312.4988230096278
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4	7	55	238.01513931802995
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-5	7	53	213.44574750402995
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-3|Ara-6	7	37	227.6732193006676
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-4|Ara-5	7	57	259.79424474097306
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-4|Ara-6	7	39	271.85022694916023
Ara+1|Ara+2|Ara+3|Ara+5|Ara-2|Ara-5|Ara-6	7	41	226.0453299017284
Ara+1|Ara+2|Ara+3|Ara+5|Ara-3|Ara-4|Ara-5	7	48	260.4787258349587
Ara+1|Ara+2|Ara+3|Ara+5|Ara-3|Ara-4|Ara-6	7	34	341.61235340660625
Ara+1|Ara+2|Ara+3|Ara+5|Ara-3|Ara-5|Ara-6	7	34	262.88178553065313
Ara+1|Ara+2|Ara+3|Ara+5|Ara-4|Ara-5|Ara-6	7	37	278.16238271263467
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4	7	61	281.78243793890016
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-5	7	59	278.5547259491735
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-3|Ara-6	7	46	228.6595463102555
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-4|Ara-5	7	72	381.2371852135103
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-4|Ara-6	7	50	340.72037488432136
Ara+1|Ara+2|Ara+3|Ara-1|Ara-2|Ara-5|Ara-6	7	44	257.7567048601135
Ara+1|Ara+2|Ara+3|Ara-1|Ara-3|Ara-4|Ara-5	7	53	409.85980174706754
Ara+1|Ara+2|Ara+3|Ara-1|Ara-3|Ara-4|Ara-6	7	43	332.5029511068494
Ara+1|Ara+2|Ara+3|Ara-1|Ara-3|Ara-5|Ara-6	7	38	264.3760256346527
Ara+1|Ara+2|Ara+3|Ara-1|Ara-4|Ara-5|Ara-6	7	43	365.86811178971664
Ara+1|Ara+2|Ara+3|Ara-2|Ara-3|Ara-4|Ara-5	7	54	242.48721719927943
Ara+1|Ara+2|Ara+3|Ara-2|Ara-3|Ara-4|Ara-6	7	44	249.8181818181818
Ara+1|Ara+2|Ara+3|Ara-2|Ara-3|Ara-5|Ara-6	7	40	266.68525257683376
Ara+1|Ara+2|Ara+3|Ara-2|Ara-4|Ara-5|Ara-6	7	44	350.53967684222334
Ara+1|Ara+2|Ara+3|Ara-3|Ara-4|Ara-5|Ara-6	7	38	218.64702180281537
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	7	46	243.01744091689665
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	7	53	305.61807685698346
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	7	54	339.1707972788068
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	7	38	335.3549678851219
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	7	44	232.90205207594957
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	7	48	267.9916043752229
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	7	32	234.25061255473463
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	7	54	406.0289260611499
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	7	39	301.5602108507622
Ara+1|Ara+2|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	7	38	323.3114524367044
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	7	51	294.07856971669446
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	7	55	265.0936162256335
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	7	37	270.8740159121553
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	7	58	364.3066624938218
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	7	41	326.6305501023482
Ara+1|Ara+2|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	7	44	350.53967684222334
Ara+1|Ara+2|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	7	49	320.00206625015966
Ara+1|Ara+2|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	7	34	270.8425877093061
Ara+1|Ara+2|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	7	36	305.7305055638585
Ara+1|Ara+2|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	7	41	491.6839799053106
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	7	50	258.0697642663212
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	7	51	256.4808059776603
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	7	39	265.7288961591316
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	7	57	309.35208736506536
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	7	45	370.0871278949087
Ara+1|Ara+2|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	7	41	348.84544804851174
Ara+1|Ara+2|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	7	49	333.902967727486
Ara+1|Ara+2|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	7	36	296.0450216138333
Ara+1|Ara+2|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	7	36	306.28878869549953
Ara+1|Ara+2|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	7	40	383.39465638231457
Ara+1|Ara+2|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	7	54	297.1921519113357
Ara+1|Ara+2|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	7	41	392.98215935518994
Ara+1|Ara+2|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	7	41	239.2746874916054
Ara+1|Ara+2|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	7	46	366.4790946688068
Ara+1|Ara+2|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	7	39	412.8633115526689
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	7	58	266.9072946042511
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	7	62	252.03028568142807
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	7	40	256.0449179343344
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	7	71	403.2272727272727
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	7	43	265.1290838851318
Ara+1|Ara+2|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	7	43	265.1290838851318
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	7	57	313.712616922713
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	7	38	348.8810124723008
Ara+1|Ara+2|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	7	38	323.3114524367044
Ara+1|Ara+2|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	7	42	345.4064258012169
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	7	60	305.98209370266534
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	7	42	307.4974192695761
Ara+1|Ara+2|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	7	43	275.2602963909448
Ara+1|Ara+2|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	7	48	327.0855605706505
Ara+1|Ara+2|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	7	40	423.4519938524989
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	61	318.84519186241886
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	46	328.42857142857144
Ara+1|Ara+2|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	42	234.92958846260152
Ara+1|Ara+2|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	47	374.44880358209855
Ara+1|Ara+2|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	42	292.77304900327863
Ara+1|Ara+2|Ara-2|Ara-3|Ara-4|Ara-5|Ara-6	7	45	413.1688688297322
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-3	7	46	243.49741872863245
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-4	7	50	357.0
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-5	7	52	320.6560835120182
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-2|Ara-6	7	36	263.5493352406712
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-4	7	44	281.6654225431483
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-5	7	46	328.42857142857144
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-3|Ara-6	7	31	202.39268221506345
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-5	7	52	442.4700986251386
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-4|Ara-6	7	38	426.4727896625771
Ara+1|Ara+3|Ara+4|Ara+5|Ara-1|Ara-5|Ara-6	7	36	278.3531556586967
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-4	7	49	291.830284553842
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-5	7	49	209.86903505571823
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-3|Ara-6	7	32	190.52308565213863
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-5	7	53	273.5660372152006
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-4|Ara-6	7	34	270.8425877093061
Ara+1|Ara+3|Ara+4|Ara+5|Ara-2|Ara-5|Ara-6	7	36	221.12598076463317
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-5	7	47	294.6144839400508
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-4|Ara-6	7	30	225.5114530985402
Ara+1|Ara+3|Ara+4|Ara+5|Ara-3|Ara-5|Ara-6	7	31	254.9105181243469
Ara+1|Ara+3|Ara+4|Ara+5|Ara-4|Ara-5|Ara-6	7	34	325.8696385450621
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-4	7	51	280.6716868999585
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-5	7	51	277.31563116675414
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-3|Ara-6	7	38	222.58408195448047
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-5	7	57	397.38715927387057
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-4|Ara-6	7	43	332.5029511068494
Ara+1|Ara+3|Ara+4|Ara-1|Ara-2|Ara-5|Ara-6	7	40	251.19526902625375
Ara+1|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-5	7	49	390.388221408682
Ara+1|Ara+3|Ara+4|Ara-1|Ara-3|Ara-4|Ara-6	7	36	277.83710341811354
Ara+1|Ara+3|Ara+4|Ara-1|Ara-3|Ara-5|Ara-6	7	35	287.818120915936
Ara+1|Ara+3|Ara+4|Ara-1|Ara-4|Ara-5|Ara-6	7	40	448.9234524159239
Ara+1|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-5	7	53	369.4900632017128
Ara+1|Ara+3|Ara+4|Ara-2|Ara-3|Ara-4|Ara-6	7	38	253.3433183358035
Ara+1|Ara+3|Ara+4|Ara-2|Ara-3|Ara-5|Ara-6	7	37	252.09408184546072
Ara+1|Ara+3|Ara+4|Ara-2|Ara-4|Ara-5|Ara-6	7	41	317.0315809788058
Ara+1|Ara+3|Ara+4|Ara-3|Ara-4|Ara-5|Ara-6	7	36	466.080888222417
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-4	7	51	242.74671957004668
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-5	7	53	231.76270375881333
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-3|Ara-6	7	39	260.01428545631865
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-5	7	55	291.1765686657056
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-4|Ara-6	7	41	392.98215935518994
Ara+1|Ara+3|Ara+5|Ara-1|Ara-2|Ara-5|Ara-6	7	40	292.2986957730716
Ara+1|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-5	7	47	300.8808009997587
Ara+1|Ara+3|Ara+5|Ara-1|Ara-3|Ara-4|Ara-6	7	36	250.92740489504183
Ara+1|Ara+3|Ara+5|Ara-1|Ara-3|Ara-5|Ara-6	7	35	263.11925996575053
Ara+1|Ara+3|Ara+5|Ara-1|Ara-4|Ara-5|Ara-6	7	38	312.49882300962776
Ara+1|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-5	7	50	236.0294510090931
Ara+1|Ara+3|Ara+5|Ara-2|Ara-3|Ara-4|Ara-6	7	37	252.09408184546072
Ara+1|Ara+3|Ara+5|Ara-2|Ara-3|Ara-5|Ara-6	7	38	238.6273364187462
Ara+1|Ara+3|Ara+5|Ara-2|Ara-4|Ara-5|Ara-6	7	38	293.8245257867404
Ara+1|Ara+3|Ara+5|Ara-3|Ara-4|Ara-5|Ara-6	7	33	271.36431952014146
Ara+1|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-5	7	53	254.93410675243055
Ara+1|Ara+3|Ara-1|Ara-2|Ara-3|Ara-4|Ara-6	7	45	293.86664757569383
Ara+1|Ara+3|Ara-1|Ara-2|Ara-3|Ara-5|Ara-6	7	40	230.16354872087476
Ara+1|Ara+3|Ara-1|Ara-2|Ara-4|Ara-5|Ara-6	7	44	314.1428571428572
Ara+1|Ara+3|Ara-1|Ara-3|Ara-4|Ara-5|Ara-6	7	38	285.68394408607674
