WT at 42C_1,ALE1 at 42C,WT at 42C_2,ALE2 at 42C,WT at 42C_3,ALE3 at 42C,WT at 42C_4,ALE4 at 42C,WT at 42C_5,ALE5 at 42C,WT at 42C_6,ALE6 at 42C,WT at 42C_7,ALE7 at 42C,WT at 42C_8,ALE8 at 42C,WT at 42C_9,ALE9 at 42C,WT at 42C_10,ALE10 at 42C
140.806,72.5958,145.448,137.281,157.112,149.603,143.256,103.549,156.149,203.719,146.039,63.1461,142.724,87.4082,142.95,72.6401,153.352,180.137,147.198,68.7422
851.88,347.839,879.963,749.508,950.533,934.45,866.703,568.536,944.703,857.59,883.538,344.251,863.483,387.156,864.849,376.136,927.784,774.89,890.554,440.639
3464.64,5126.34,3578.86,4967.61,3865.87,4409.27,3524.93,4895.78,3842.16,5117.05,3593.4,3831.42,3511.83,4236.12,3517.39,4339.41,3773.35,5118.72,3621.93,5372.67
1014.62,497.054,1048.07,736.437,1132.12,749.655,1032.28,824.693,1125.18,1184.55,1052.33,287.581,1028.44,595.813,1030.07,436.11,1105.03,1052.22,1060.69,670.926
629.602,567.768,650.358,514.042,702.514,270.413,640.557,542.647,698.205,381.986,652.999,547.981,638.177,115.891,639.187,803.085,685.701,318.834,658.185,722.249
343.484,319.639,354.808,192.461,383.262,161.137,349.461,153.773,380.911,178.639,356.249,334.761,348.163,97.8002,348.713,230.76,374.089,158.358,359.078,252.047
46.4234,74.5094,47.9538,72.9307,51.7995,60.0032,47.2312,83.4068,51.4818,35.9315,48.1486,74.5514,47.0557,79.0488,47.1301,103.543,50.5598,41.2813,48.531,85.5983
39.732,12.8754,41.0418,16.6018,44.3332,7.97966,40.4233,21.6574,44.0613,7.82734,41.2085,14.8514,40.2731,10.1126,40.3368,13.3254,43.2722,12.1353,41.5358,20.8032
1936.29,2418.16,2000.12,1545.07,2160.52,1390.41,1969.98,1385.88,2147.27,1421.33,2008.25,2894.81,1962.66,3329.09,1965.77,1652.63,2108.82,1103.68,2024.19,1743.04
2615.86,2427.16,2702.09,2803.61,2918.79,1818.27,2661.37,2280.42,2900.89,1943.06,2713.07,1239.42,2651.49,1501.41,2655.68,2747.61,2848.93,1964.54,2734.61,2365.48
784.381,365.759,810.239,505.644,875.217,566.949,798.029,453.789,869.849,431.099,813.53,421.071,795.064,321.74,796.322,526.765,854.27,545.489,819.99,385.448
89.1426,155.198,92.0813,97.0423,99.4658,117.334,90.6937,181.064,98.8558,112.001,92.4553,143.705,90.3567,146.266,90.4996,126.694,97.0853,135.87,93.1895,137.239
99.2125,150.991,102.483,70.6221,110.702,65.4171,100.939,124.901,110.023,83.5291,102.899,80.3099,100.564,106.84,100.723,108.173,108.052,77.2674,103.717,67.6483
152.527,227.075,157.555,137.011,170.191,137.125,155.181,205.508,169.147,121.664,158.195,200.432,154.604,132.683,154.849,197.706,166.117,118.147,159.451,145.958
201.088,72.0806,207.718,188.983,224.376,257.226,204.587,105.096,223,222.563,208.561,55.1101,203.827,109.354,204.15,83.882,219.006,215.637,210.218,81.9611
89.2879,118.905,92.2314,77.603,99.628,95.2076,90.8416,84.8455,99.017,92.0238,92.6061,117.193,90.5041,153.967,90.6472,127.371,97.2436,80.4199,93.3415,131.225
0,255.984,0,590.553,0,795.66,0,703.48,0,789.008,0,517.404,0,514.448,0,1413.9,0,609.393,0,815.75
79.2717,77.4094,81.885,77.9754,88.4518,39.1692,80.651,52.3832,87.9094,55.0839,82.2176,39.9909,80.3514,64.9174,80.4785,53.2051,86.3349,81.7504,82.8705,72.8173
63.1663,46.0474,65.2486,24.0412,70.4813,25.0422,64.2654,24.2242,70.049,35.0109,65.5137,20.1755,64.0266,44.0722,64.1279,32.1191,68.7945,49.0858,66.0339,36.3458
38.5342,31.4927,39.8045,36.3685,42.9967,32.5814,39.2047,25.774,42.733,33.097,39.9662,35.3222,39.059,48.7241,39.1208,26.671,41.9676,40.5695,40.2836,36.4142
105.047,45.2467,108.51,112.603,117.212,100.722,106.875,72.1634,116.493,96.2653,108.951,58.3353,106.478,43.7378,106.646,53.8448,114.407,105.831,109.816,63.0465
380.347,323.524,392.885,212.545,424.393,157.726,386.965,138.874,421.79,176.946,394.481,343.188,385.527,233.094,386.137,278.439,414.236,209.489,397.614,202.617
0.947372,2.9159,0.978604,1.52872,1.05708,2.80858,0.963857,1.06591,1.0506,2.24265,0.982579,1.65522,0.960276,1.49321,0.961795,2.07565,1.03178,1.11811,0.990382,0.941664
0,0.348589,0,0,0,1.10928,0,0,0,0.358332,0,1.01172,0,0,0,0,0,0.535249,0,0.722428
0.604354,1.90797,0.624278,0.761875,0.674342,0.774696,0.61487,1.27835,0.670207,1.24657,0.626814,0.815411,0.612586,1.41862,0.613555,1.89934,0.658203,0.49197,0.631791,0.881529
10.8992,3.25282,11.2585,3.7343,12.1614,8.55687,11.0888,6.66354,12.0868,3.22679,11.3042,2.91995,11.0476,2.81147,11.0651,0.72628,11.8703,3.01039,11.394,2.8105
420.386,105.676,434.245,801.312,469.07,772.341,427.701,433.08,466.193,678.928,436.009,237.881,426.112,153.555,426.786,270.873,457.844,666.461,439.471,178.573
262.772,85.187,271.435,165.587,293.203,111.411,267.344,146.815,291.404,128.981,272.537,111.52,266.351,61.9539,266.772,169.441,286.185,166.213,274.702,121.929
143.669,13.2704,148.405,108.144,160.307,95.3068,146.169,123.456,159.324,88.7378,149.008,14.1088,145.626,14.4376,145.856,71.059,156.47,104.794,150.191,84.753
404.575,13.0881,417.913,343.719,451.428,273.273,411.615,158.308,448.659,226.904,419.61,16.4034,410.086,10.158,410.734,78.17,440.624,241.977,422.942,70.8639
256.816,11.7894,265.282,194.35,286.557,183.522,261.285,159.098,284.799,114.679,266.36,15.2083,260.314,5.66801,260.726,75.4116,279.699,125.616,268.475,68.1181
171.915,14.1579,177.582,155.053,191.823,167.708,174.906,175.452,190.647,113.077,178.303,27.4415,174.256,3.11529,174.532,119.242,187.232,91.584,179.719,90.9089
256.807,31.942,265.273,229.158,286.546,151.327,261.275,414.271,284.789,172.367,266.35,53.7769,260.304,12.6431,260.716,229.016,279.689,168.647,268.465,224.228
160.436,191.289,165.725,128.352,179.015,140.765,163.227,275.276,177.917,123.679,166.398,216.472,162.621,167.17,162.878,246.856,174.731,112.4,167.719,271.058
69.9699,61.2277,72.2766,43.7474,78.0729,89.3886,71.1874,61.4849,77.5941,84.5678,72.5702,69.861,70.923,80.7098,71.0351,47.4276,76.2044,68.5982,73.1465,71.732
279.319,382.302,288.527,187.868,311.665,230.557,284.179,468.418,309.754,197.959,289.699,599.779,283.123,399.56,283.571,668.047,304.206,206.469,291.999,741.721
493.344,659.745,509.608,403.478,550.477,347.279,501.929,401.375,547.101,310.038,511.678,712.79,500.064,233.366,500.855,436.281,537.302,264.657,515.742,574.221
523.342,722.504,540.595,361.742,583.948,408.965,532.448,359.028,580.367,372.425,542.791,713.206,530.47,322.987,531.309,416.609,569.972,370.984,547.101,435.311
0,144.753,0,92.8412,0,95.752,0,88.238,0,70.4072,0,105.115,0,39.1708,0,43.3337,0,106.276,0,65.8099
604.574,601.504,624.505,344.625,674.588,328.47,615.094,296.727,670.45,297.456,627.042,433.08,612.809,224.833,613.778,264.14,658.443,335.98,632.021,216.969
202.535,303.163,209.212,207.292,225.99,177.177,206.059,316.409,224.604,152.735,210.062,173.706,205.294,260.51,205.619,325.19,220.581,153.43,211.73,285.823
0,3.54934,0,5.73446,0,4.11796,0,2.34614,0,10.2643,0,2.30115,0,6.39267,0,3.2699,0,4.16967,0,5.29721
6.18972,6.706,6.39378,4.12118,6.90653,0.711279,6.29743,3.21636,6.86417,5.63782,6.41975,6.46182,6.27403,5.97958,6.28395,4.19525,6.74124,4.42793,6.47073,1.21675
49.3179,22.6911,50.9437,7.65907,55.0292,3.52372,50.176,4.3635,54.6917,5.59474,51.1507,18.4352,49.9896,4.8642,50.0687,16.3282,53.7122,13.1238,51.5568,6.68712
63.843,33.9205,65.9477,14.0984,71.2364,0.9459,64.9539,8.29732,70.7995,5.11118,66.2156,28.2377,64.7126,6.16532,64.8149,44.2021,69.5315,15.779,66.7414,5.13394
89.1767,52.8159,92.1165,54.5163,99.5039,62.2758,90.7283,30.5456,98.8936,60.5734,92.4907,68.9261,90.3913,9.54655,90.5342,33.6735,97.1224,75.5116,93.2252,33.6316
21.9436,24.8659,22.667,19.299,24.4848,23.1458,22.3254,20.0081,24.3347,18.5581,22.7591,29.7456,22.2425,32.7081,22.2777,22.7042,23.8988,25.9943,22.9398,24.4998
31.0547,28.8867,32.0785,21.4245,34.6511,25.3998,31.5951,27.8504,34.4385,22.9498,32.2088,30.3964,31.4777,38.8757,31.5275,21.6019,33.8218,28.9816,32.4646,19.5108
73.2064,80.06,75.6198,46.4515,81.6842,55.4303,74.4802,60.7031,81.1832,42.9592,75.927,95.698,74.2035,82.2605,74.3209,84.1766,79.7292,62.4309,76.5299,81.9083
84.4914,89.1452,87.2768,51.5716,94.276,64.3134,85.9616,97.8344,93.6978,55.0091,87.6313,132.892,85.6422,76.102,85.7777,145.6,92.0197,48.219,88.3272,131.635
73.2267,106.832,75.6408,105.343,81.7068,78.9405,74.5009,173.645,81.2057,52.534,75.948,124.664,74.2241,81.9213,74.3415,213.641,79.7514,76.6443,76.5511,136.929
70.7157,29.8499,73.0469,42.7527,78.905,56.8939,71.9461,20.4464,78.421,71.2401,73.3436,56.9598,71.6788,99.7236,71.7922,20.8374,77.0165,74.9365,73.9261,23.0501
31.03,44.9782,32.053,10.8124,34.6235,10.7478,31.57,10.7007,34.4112,12.4341,32.1832,19.6745,31.4527,44.4657,31.5024,16.0179,33.7949,6.02219,32.4388,22.1581
34.6397,68.2125,35.7817,26.3321,38.6512,20.3322,35.2425,39.4402,38.4142,22.6716,35.927,66.2795,35.1116,53.5597,35.1671,62.7022,37.7262,27.0886,36.2123,54.7151
271.992,397.903,280.959,196.279,303.491,248.474,276.725,268.776,301.629,145.258,282.1,392.575,275.697,270.19,276.133,344.957,296.227,175.91,284.34,236.867
675.51,236.307,697.779,540.179,753.738,628.28,687.264,725.258,749.115,451.595,700.613,129.439,684.71,380.027,685.793,438.826,735.699,431.861,706.177,292.772
76.862,32.1249,79.3958,172.136,85.7631,129.675,78.1994,148.978,85.2371,138.445,79.7184,34.0313,77.9089,67.2014,78.0321,202.058,83.7105,95.5283,80.3514,143.478
66.7131,39.6864,68.9124,71.3235,74.4389,30.1364,67.8739,29.1156,73.9823,37.3046,69.1923,34.5239,67.6218,12.9835,67.7287,75.0278,72.6573,20.3905,69.7418,55.6554
8.79475,4.47188,9.08468,21.0683,9.81323,13.5064,8.94778,18.6998,9.75305,13.8397,9.12158,14.4878,8.91454,7.9471,8.92864,23.6914,9.57837,12.5043,9.19402,44.4672
27.1359,6.99909,28.0305,92.4956,30.2784,29.6513,27.6081,35.1833,30.0927,50.9641,28.1443,6.3978,27.5055,2.44591,27.549,30.7116,29.5537,54.0021,28.3678,36.3229
0,32.1249,0,12.7508,0,7.62795,0,11.1178,0,18.9651,0,49.4002,0,71.8359,0,44.2866,0,17.1461,0,26.9021
97.1663,41.5506,100.369,49.3256,108.419,81.8994,98.857,20.3168,107.754,77.289,100.777,30.6919,98.4897,58.6369,98.6455,25.6104,105.824,96.8636,101.577,33.5308
8.59436,8.06258,8.87768,2.55943,9.58964,3.67316,8.7439,5.82475,9.53082,5.72723,8.91374,6.63595,8.71142,5.37552,8.72519,6.01843,9.36013,6.27763,8.98453,5.10135
611.22,454.774,631.37,459.599,682.003,589.904,621.856,332.858,677.82,418.455,633.935,374.72,619.545,1849.09,620.525,218.617,665.681,587.9,638.969,134.885
418.299,571.605,432.089,364.505,466.741,474.688,425.578,222.44,463.878,352.485,433.844,258.147,423.997,1898.08,424.667,122.968,455.57,564.74,437.289,81.4442
910.67,1449.74,940.692,833.524,1016.13,778.362,926.516,737.644,1009.9,682.36,944.513,578.746,923.074,3491.6,924.534,567.337,991.812,981.169,952.013,351.614
1138.66,711.226,1176.2,332.367,1270.53,366.311,1158.48,434.896,1262.73,289.635,1180.98,1287.62,1154.17,525.497,1156,1191.72,1240.12,114.466,1190.36,696.553
10.3423,8.27807,10.6832,8.37902,11.54,12.0855,10.5222,8.32496,11.4692,10.83,10.7266,4.41194,10.4831,11.8764,10.4997,5.22287,11.2638,10.1972,10.8118,5.33827
3962.2,5208.45,4092.82,5041.85,4421.05,3065.94,4031.15,6467.22,4393.94,5433.96,4109.45,3620.88,4016.17,4879.5,4022.52,6048.91,4315.24,2062.94,4142.08,7822.62
22.4579,9.54545,23.1983,24.8138,25.0587,23.2471,22.8487,18.8956,24.905,45.3085,23.2925,9.40672,22.7638,12.2808,22.7998,12.0215,24.459,33.0961,23.4775,14.2903
0,0,0,1.9156,0,0,0,2.01393,0,3.44288,0,0,0,6.28153,0,12.5226,0,0,0,3.27469
182.152,66.8451,188.157,82.0632,203.246,136.424,185.321,97.0176,202,97.0497,188.921,61.3319,184.633,133.602,184.925,69.7949,198.382,83.9463,190.421,92.6332
25.7883,16.7845,26.6384,14.4572,28.7747,23.1478,26.237,13.2941,28.5983,28.147,26.7467,7.95157,26.1396,26.9683,26.1809,13.1698,28.0861,21.6802,26.9591,12.766
430.458,242.332,444.649,422.497,480.308,504.645,437.948,300.247,477.362,524.087,446.455,235.764,436.321,266.874,437.011,262.893,468.813,453.295,450,277.633
216.665,149.824,223.807,228.645,241.756,223.627,220.435,59.3487,240.273,230.186,224.716,109.004,219.616,84.9116,219.963,79.7836,235.97,222.764,226.501,60.1525
60.1433,17.7333,62.126,34.5038,67.1083,39.1879,61.1898,21.0052,66.6967,27.4985,62.3784,12.5355,60.9625,13.7754,61.0589,18.9583,65.5022,26.9351,62.8737,22.9625
131.721,66.9936,136.063,83.8471,146.975,100.541,134.013,51.7099,146.074,105.088,136.616,41.9929,133.515,60.2864,133.726,59.9228,143.457,97.1799,137.701,94.5178
5.82538,11.0892,6.01742,2.74549,6.49999,2.90447,5.92674,7.26185,6.46013,3.32841,6.04186,10.4058,5.90472,12.75,5.91406,7.95584,6.34443,3.59247,6.08984,8.35451
1.07963,5.75949,1.11522,0.428918,1.20465,0.369749,1.09841,4.54141,1.19726,0.209455,1.11975,4.02517,1.09433,5.02602,1.09606,4.07439,1.17582,0.628985,1.12864,3.16328
14.6257,34.364,15.1079,33.7774,16.3195,18.7468,14.8802,18.5441,16.2194,19.4605,15.1693,26.5251,14.8249,37.2666,14.8484,32.1321,15.9289,12.5849,15.2897,23.4052
83.3395,116.767,86.0869,77.6528,92.9907,97.7567,84.7896,96.3454,92.4204,70.3205,86.4366,203.294,84.4746,103.589,84.6082,122.044,90.7652,74.5224,87.123,140.684
100.716,134.389,104.036,94.8532,112.379,80.3208,102.468,146.674,111.69,80.8451,104.459,127.226,102.088,105.601,102.249,169.758,109.69,97.8293,105.288,150.788
816.469,234.967,843.385,580.855,911.021,677.736,830.675,635.41,905.433,563.483,846.811,288.566,827.589,180.946,828.898,383.99,889.217,711.199,853.535,269.248
326.399,140.521,337.159,213.859,364.198,318.867,332.079,388.107,361.965,281.642,338.529,202.169,330.845,127.59,331.368,257.656,355.482,334.801,341.217,232.088
196.066,95.8779,202.53,153.853,218.772,158.273,199.478,216.591,217.43,193.684,203.353,96.4363,198.737,107.671,199.051,182.982,213.536,215.711,204.967,190.045
82.8223,41.0802,85.5526,64.2179,92.4136,76.4048,84.2634,78.7968,91.8469,76.4382,85.9002,45.8007,83.9504,55.4982,84.0832,49.2925,90.2019,99.1582,86.5823,62.9245
44.2137,22.2817,45.6713,28.6787,49.3339,49.0402,44.983,34.8848,49.0314,45.9578,45.8568,30.6055,44.8159,29.5604,44.8868,24.3583,48.1532,55.4585,46.2209,39.378
118.549,3.93318,122.457,26.1101,132.277,63.2819,120.611,7.37967,131.466,56.8311,122.954,3.52101,120.163,11.0382,120.353,4.38145,129.112,135.177,123.931,9.55241
136.321,2.08987,140.815,40.2218,152.108,81.8376,138.693,11.3201,151.175,118.649,141.387,1.9969,138.178,9.60561,138.396,6.59918,148.467,192.077,142.51,4.94623
200.734,39.816,207.352,163.12,223.981,170.635,204.227,125.159,222.607,188.399,208.194,44.7104,203.469,21.126,203.79,39.8885,218.62,178.836,209.848,32.9231
516.458,5348.75,533.483,230.467,576.267,70.1525,525.444,1839.98,572.732,20.8216,535.651,647.011,523.492,2310.23,524.32,845.359,562.475,29.83,539.904,1319.16
11.6882,11.6593,12.0736,2.73018,13.0418,2.3665,11.8916,12.5748,12.9618,6.68341,12.1226,4.46118,11.8474,39.6307,11.8662,6.49028,12.7297,5.81154,12.2189,13.9863
185.742,291.759,191.865,134.32,207.252,152.923,188.974,123.123,205.98,112.881,192.644,98.2293,188.271,141.56,188.569,137.585,202.291,83.0682,194.174,144.958
243.427,190.557,251.452,150.507,271.617,102.257,247.663,224.438,269.951,114.486,252.473,107.353,246.743,114.961,247.133,210.032,265.117,85.3129,254.478,248.639
162.072,164.604,167.415,120.052,180.841,126.209,164.892,122.947,179.732,176.846,168.095,95.5787,164.28,211.964,164.539,224.807,176.513,144.151,169.43,213.203
141.499,48.2888,146.164,56.3769,157.885,89.2248,143.961,38.7195,156.917,128.176,146.757,62.4723,143.426,39.4,143.653,34.1565,154.107,37.5682,147.923,78.9527
45.392,13.4504,46.8884,16.6622,50.6487,25.9279,46.1818,8.46337,50.338,29.2526,47.0789,7.12108,46.0102,9.81227,46.083,8.64607,49.4365,10.8854,47.4527,10.3408
114.319,108.575,118.088,72.1192,127.558,96.086,116.309,65.9427,126.776,108.627,118.568,68.7342,115.876,52.1263,116.06,60.3249,124.505,124.757,119.509,58.4966
78.25,74.8176,80.8296,58.8445,87.3119,60.021,79.6116,74.4734,86.7764,71.8636,81.158,51.1728,79.3158,81.4148,79.4413,73.277,85.2222,81.8096,81.8025,89.8166
39.0567,25.5064,40.3442,31.1643,43.5797,33.9334,39.7363,25.1187,43.3124,35.7105,40.5081,23.4479,39.5886,18.7011,39.6512,19.8053,42.5367,33.74,40.8298,18.555
32.7383,29.7441,33.8176,32.3933,36.5296,20.6163,33.308,46.3161,36.3056,24.604,33.955,20.9854,33.1842,22.3361,33.2367,39.4024,35.6554,28.3845,34.2246,25.8629
108.593,48.3349,112.173,40.7516,121.169,70.3976,110.482,38.5336,120.425,57.4913,112.628,56.0395,110.072,50.7312,110.246,38.4935,118.269,23.6708,113.523,62.5347
33.981,54.3295,35.1013,5.90329,37.9162,11.4679,34.5723,57.7279,37.6837,10.3304,35.2438,134.243,34.4439,55.0963,34.4983,136.465,37.0088,0.881822,35.5237,103.986
165.523,44.5555,170.98,57.3096,184.692,48.8253,168.403,82.8856,183.559,88.2999,171.674,33.7647,167.778,36.0205,168.043,111.81,180.271,48.4686,173.038,81.4747
259.262,70.0745,267.809,97.1349,289.286,23.7187,263.774,148.548,287.512,82.5546,268.897,31.4249,262.794,55.9112,263.209,73.327,282.363,44.4155,271.032,73.7024
154.779,68.5355,159.882,126.397,172.704,79.4977,157.472,147.973,171.644,115.068,160.531,64.1147,156.887,77.4036,157.136,88.8132,168.57,55.6003,161.806,124.754
86.3455,27.2647,89.192,62.5162,96.3448,60.3354,87.8479,61.5043,95.7539,79.2114,89.5543,50.3433,87.5215,34.6333,87.66,33.0867,94.039,44.4638,90.2654,47.9253
198.855,253.259,205.41,144.613,221.883,169.855,202.315,138.321,220.522,222.017,206.244,278.014,201.563,293.821,201.882,198.424,216.573,213.783,207.882,206.543
183.498,82.2164,189.547,184.031,204.748,165.886,186.691,77.0305,203.492,234.505,190.317,16.815,185.997,94.0462,186.291,59.9971,199.848,249.225,191.828,31.6122
89.8953,29.5216,92.8588,70.2991,100.306,96.084,91.4595,75.5138,99.6905,112.782,93.236,9.02602,91.1197,25.0449,91.2638,42.0668,97.9051,107.297,93.9764,41.3364
17.6159,7.922,18.1966,29.3754,19.6559,20.5276,17.9224,24.4474,19.5354,34.7668,18.2705,3.24284,17.8558,9.69721,17.8841,15.4428,19.1855,33.7471,18.4156,17.9144
35.808,5.58336,36.9885,17.3508,39.9548,26.5029,36.4311,31.1214,39.7098,30.5493,37.1387,13.2769,36.2958,8.33424,36.3532,16.0141,38.9986,29.0599,37.4337,27.4177
53.6035,26.3741,55.3706,13.7731,59.8111,43.9381,54.5362,16.9004,59.4442,45.7178,55.5955,15.1646,54.3336,16.4884,54.4195,19.9811,58.3796,43.9371,56.037,34.3705
30.452,8.6279,31.4559,19.5403,33.9786,46.5905,30.9819,11.6624,33.7702,43.3862,31.5837,15.491,30.8668,15.424,30.9156,15.3322,33.1654,38.8394,31.8345,19.1345
1129.87,2564.15,1167.12,2117.96,1260.72,759.06,1149.53,1786.04,1252.99,1157.39,1171.86,472.527,1145.26,1430.67,1147.08,1315.32,1230.55,1633.92,1181.17,815.872
147.589,142.107,152.455,52.1766,164.681,108.881,150.157,109.154,163.671,188.364,153.074,66.932,149.599,93.4736,149.836,52.7374,160.739,142.518,154.289,67.1143
209.754,256.338,216.669,68.1209,234.045,145.385,213.404,152.307,232.61,246.13,217.549,83.7831,212.611,145.861,212.948,54.867,228.444,192.748,219.277,78.1401
537.077,682.823,554.783,408.77,599.274,357.732,546.422,553.64,595.599,562.242,557.036,279.322,544.392,377.024,545.253,325.273,584.932,481.75,561.46,327.488
341.239,473.433,352.488,249.681,380.756,289.277,347.176,106.254,378.421,443.531,353.92,231.864,345.887,297.342,346.434,135.917,371.644,427.536,356.73,75.0146
317.808,213.322,328.285,181.662,354.612,191.571,323.338,193.786,352.437,129.813,329.619,422.137,322.137,70.2319,322.646,328.809,346.125,134.465,332.236,214.541
183.017,174.224,189.051,87.2959,204.212,80.1732,186.202,167.16,202.959,72.1122,189.818,106.072,185.51,109.272,185.803,216.064,199.324,86.6178,191.326,172.171
130.657,168.804,134.964,100.379,145.788,99.3149,132.93,169.099,144.894,96.4096,135.513,132.409,132.437,133.438,132.646,218.721,142.299,98.713,136.589,175.281
98.9307,32.5631,102.192,69.043,110.387,152.535,100.652,50.4931,109.71,152.863,102.607,62.3596,100.278,59.5176,100.437,69.5262,107.746,191.907,103.422,52.1658
69.0763,43.7536,71.3535,71.0258,77.0758,109.825,70.2783,43.2839,76.6031,80.9719,71.6434,68.143,70.0172,83.7584,70.1279,53.6559,75.2312,86.4292,72.2123,56.0477
190.522,138.587,196.803,150.055,212.586,230.087,193.837,127,211.282,171.084,197.602,209.743,193.117,154.249,193.423,149.028,207.498,205.818,199.172,160.112
144.856,45.1432,149.631,33.5705,161.631,9.66184,147.376,16.308,160.64,18.2785,150.239,51.6937,146.829,12.6978,147.061,54.3881,157.763,43.3139,151.432,15.8128
8.10875,48.5107,8.37606,3.0432,9.04779,3.50293,8.24984,13.3473,8.9923,3.96564,8.41009,50.9449,8.21919,29.4379,8.23219,28.0897,8.83125,1.98098,8.47687,33.7534
2.03118,16.1482,2.09814,6.36948,2.2664,4.99888,2.06652,8.8226,2.2525,3.92579,2.10667,17.5188,2.05885,17.372,2.0621,22.03,2.21216,1.66974,2.12339,20.8099
150.993,40.6516,155.971,120.664,168.479,107.938,153.621,38.6944,167.446,129.962,156.605,27.616,153.05,44.9648,153.292,26.5808,164.447,71.6681,157.848,31.2804
26.9191,30.7145,27.8065,11.8778,30.0365,11.9787,27.3875,5.55131,29.8523,7.89179,27.9195,15.443,27.2857,17.7686,27.3289,15.2353,29.3176,4.0145,28.1412,13.3965
49.0415,74.9754,50.6582,42.5764,54.7208,48.0964,49.8948,48.0259,54.3852,38.5701,50.864,73.0971,49.7095,49.3802,49.7881,90.1009,53.4112,22.5522,51.2679,83.1165
462.166,765.668,477.402,297.755,515.688,231.699,470.208,227.213,512.525,359.21,479.341,456.689,468.461,484.576,469.202,293.947,503.346,471.775,483.148,748.299
103.524,79.3478,106.937,60.0639,115.513,76.0237,105.326,80.2119,114.805,85.5476,107.372,67.9992,104.934,73.7359,105.1,74.6382,112.749,66.7497,108.224,78.8626
52.6824,30.1207,54.4192,33.436,58.7834,45.9645,53.5991,28.2961,58.4229,36.5224,54.6402,27.2892,53.4,30.842,53.4845,27.1568,57.3765,27.2302,55.0742,31.9393
108.904,3082.34,112.494,724.335,121.516,1151.69,110.799,2192,120.771,479.154,112.951,955.705,110.388,260.622,110.562,1027.45,118.608,968.018,113.848,1350.88
139.8,377.312,144.409,125.434,155.99,138.434,142.233,141.001,155.033,143.921,144.996,354.329,141.704,344.357,141.929,219.174,152.257,84.8467,146.147,286.248
581.687,2631.64,600.863,366.961,649.05,346.076,591.809,463.529,645.069,351.884,603.304,807.401,589.61,1583.5,590.542,597.558,633.516,330.638,608.095,748.442
