Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.28	0.00	0.01
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.15	0.00	0.01
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.99	0.00	0.01
ALE1 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.58	0.00	0.01
ALE1 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.64	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	13.40	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	14.41	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	16.53	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	15.72	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	14.63	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	22.16	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	21.92	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	18.54	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	18.24	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	26.75	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.84	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.00	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.18	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.75	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.10	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	16.28	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.76	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.31	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	20.73	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	17.89	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.16	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	14.37	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.36	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	14.21	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	13.93	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	15.99	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.65	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.36	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	22.16	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	17.91	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.60	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.47	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.34	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.49	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.71	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.49	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	12.64	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.83	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.76	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.52	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	15.47	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.58	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.33	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	21.17	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	17.47	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.60	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.93	0.00	0.01
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.28	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.50	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.13	0.00	0.01
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.24	0.00	0.01
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.31	0.00	0.01
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.99	0.00	0.01
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.51	0.00	0.02
ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.53	0.00	0.01
ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.61	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.34	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.90	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	14.59	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.91	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.66	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	16.26	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.55	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	15.46	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	22.00	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	18.13	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.42	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.70	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.83	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.83	0.00	0.01
ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.04	0.00	0.01
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.29	0.00	0.01
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.32	0.00	0.01
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	14.23	0.00	0.01
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.86	0.00	0.01
ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.69	0.00	0.01
ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.42	0.00	0.01
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.44	0.00	0.01
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.89	0.00	0.02
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.49	0.00	0.01
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.85	0.00	0.02
ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.25	0.00	0.01
ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.85	0.00	0.02
ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.61	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	11.65	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	12.26	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	13.27	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	13.14	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	12.71	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	17.63	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	17.72	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	14.40	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	14.42	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	20.27	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.64	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.31	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.62	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.69	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.00	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.55	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.14	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.44	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.28	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.42	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.66	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.92	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.66	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.95	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.07	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.27	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.62	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.52	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	18.16	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.37	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.34	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.32	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.51	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.71	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.16	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.48	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	10.96	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.45	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.50	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.40	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	12.78	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.96	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.64	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.69	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.01	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.64	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.69	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	10.96	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.48	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.73	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.98	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.34	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.35	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.52	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.98	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	9.69	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.92	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.60	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.25	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.80	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.31	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.28	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.66	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.12	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.84	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.57	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.25	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.26	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.57	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.76	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.39	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.61	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.77	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.80	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.82	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.66	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.11	0.00	0.00
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.08	0.00	0.01
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.27	0.00	0.00
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.41	0.00	0.00
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.77	0.00	0.00
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.40	0.00	0.00
ALE1 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.46	0.00	0.01
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.12	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.35	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	12.89	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.78	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.23	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	13.31	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	15.04	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.71	0.00	0.00
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.97	0.00	0.01
