Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
ALE1 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.47	0.01	0.03
ALE1 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.49	0.01	0.03
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.39	0.01	0.03
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.11	0.01	0.04
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.17	0.00	0.03
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.55	0.01	0.03
ALE1 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.50	0.00	0.03
ALE1 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.62	0.01	0.04
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	13.78	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	14.41	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	16.75	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	15.72	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	15.26	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	23.24	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	22.12	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	18.79	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	18.24	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	26.75	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.21	0.01	0.03
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.57	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.36	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.95	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.30	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	16.48	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.58	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.70	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	21.14	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	18.12	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	12.54	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	15.55	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.74	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	14.43	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.14	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	16.43	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	15.73	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	14.97	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	22.80	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	18.38	0.00	0.02
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.35	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.01	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	14.08	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.11	0.00	0.03
ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.72	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.86	0.00	0.03
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.21	0.00	0.03
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	13.19	0.00	0.03
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.76	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	14.72	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	15.47	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	14.19	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	15.11	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	21.37	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	17.47	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.96	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.11	0.01	0.04
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.46	0.01	0.03
ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.69	0.00	0.02
ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.52	0.00	0.02
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.61	0.00	0.03
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.67	0.00	0.03
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.54	0.00	0.02
ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.72	0.00	0.03
ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.34	0.00	0.03
ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.14	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	13.07	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	14.86	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	14.95	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	14.54	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	15.07	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	16.68	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	15.79	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	16.06	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	22.62	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	18.59	0.00	0.02
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.51	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.40	0.01	0.03
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	14.55	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.62	0.00	0.03
ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.01	0.00	0.03
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.24	0.00	0.03
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.86	0.00	0.03
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	15.17	0.00	0.03
ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.48	0.00	0.02
ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	15.71	0.00	0.02
ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.49	0.01	0.03
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.16	0.01	0.03
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.41	0.01	0.03
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	13.85	0.01	0.03
ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.24	0.00	0.02
ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.84	0.00	0.02
ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.53	0.01	0.03
ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.15	0.01	0.03
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C	11.83	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C	12.26	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C	13.48	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE10 at 42C	13.14	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C	12.91	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C	18.24	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE10 at 42C	17.72	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C	14.85	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE10 at 42C	14.42	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE9 at 42C, ALE10 at 42C	20.27	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.82	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.68	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.79	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.88	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.19	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.74	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.53	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.63	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.48	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.63	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.66	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	12.48	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.85	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.95	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.07	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.47	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.03	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	12.72	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	18.36	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.59	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.70	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.67	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.05	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.10	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE3 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.73	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	10.65	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	11.32	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	11.63	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	11.50	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.59	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	12.78	0.00	0.00
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	12.16	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.02	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	17.69	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.01	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.82	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.86	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.14	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.67	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.91	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	9.98	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	10.51	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.71	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.52	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.36	0.00	0.01
ALE1 at 42C, ALE2 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.03	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.45	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	12.33	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.60	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	12.40	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	12.69	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE9 at 42C, ALE10 at 42C	13.68	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	13.45	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	13.51	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	18.23	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	14.99	0.00	0.00
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.13	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.95	0.00	0.02
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.27	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.52	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE4 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.14	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	11.34	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.30	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	12.70	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.41	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	13.44	0.00	0.01
ALE1 at 42C, ALE3 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.16	0.00	0.01
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C	10.61	0.00	0.01
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE10 at 42C	11.79	0.00	0.01
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C, ALE10 at 42C	11.76	0.00	0.02
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.15	0.00	0.01
ALE1 at 42C, ALE4 at 42C, ALE5 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	12.78	0.00	0.01
ALE1 at 42C, ALE4 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	11.14	0.00	0.01
ALE1 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C, ALE9 at 42C, ALE10 at 42C	10.64	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE8 at 42C	11.54	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE9 at 42C	13.29	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE7 at 42C, ALE10 at 42C	12.78	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE9 at 42C	13.23	0.00	0.01
ALE2 at 42C, ALE3 at 42C, ALE4 at 42C, ALE5 at 42C, ALE6 at 42C, ALE8 at 42C, ALE10 at 42C	13.31	0.00	0.01
