1)riId,2)riType,3)regulatorId,4)regulatorName,17)firstGene,19)targetTuOrGene,20)confidenceLevel
RDBECOLIRIC05670,tf-promoter,RDBECOLITFC00053,Fis,gadB,RDBECOLITUC03593:gadBC,W
RDBECOLIRIC05671,tf-promoter,RDBECOLITFC00053,Fis,glcC,RDBECOLITUC01814:glcC,S
RDBECOLIRIC05672,tf-promoter,RDBECOLITFC00053,Fis,glcC,RDBECOLITUC01814:glcC,S
RDBECOLIRIC05673,tf-promoter,RDBECOLITFC00053,Fis,glcC,RDBECOLITUC01814:glcC,S
RDBECOLIRIC05674,tf-promoter,RDBECOLITFC00053,Fis,glcC,RDBECOLITUC01814:glcC,S
RDBECOLIRIC05675,tf-promoter,RDBECOLITFC00053,Fis,hlyE,RDBECOLITUC03634:hlyE,S
RDBECOLIRIC05676,tf-promoter,RDBECOLITFC00053,Fis,hlyE,RDBECOLITUC03634:hlyE,W
RDBECOLIRIC05677,tf-promoter,RDBECOLITFC00053,Fis,hlyE,RDBECOLITUC03634:hlyE,W
RDBECOLIRIC05678,tf-promoter,RDBECOLITFC00053,Fis,hlyE,RDBECOLITUC03634:hlyE,W
RDBECOLIRIC05679,tf-promoter,RDBECOLITFC00053,Fis,hlyE,RDBECOLITUC03634:hlyE,W
RDBECOLIRIC05680,tf-promoter,RDBECOLITFC00053,Fis,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC05681,tf-promoter,RDBECOLITFC00053,Fis,katE,RDBECOLITUC02439:katE,W
RDBECOLIRIC05682,tf-promoter,RDBECOLITFC00053,Fis,msrA,RDBECOLITUC03562:msrA,W
RDBECOLIRIC05683,tf-promoter,RDBECOLITFC00053,Fis,msrA,RDBECOLITUC03562:msrA,W
RDBECOLIRIC05684,tf-promoter,RDBECOLITFC00053,Fis,nanA,RDBECOLITUC01792:nanATEK-yhcH,S
RDBECOLIRIC05685,tf-promoter,RDBECOLITFC00053,Fis,nanA,RDBECOLITUC01792:nanATEK-yhcH,S
RDBECOLIRIC05686,tf-promoter,RDBECOLITFC00053,Fis,nanA,RDBECOLITUC01792:nanATEK-yhcH,S
RDBECOLIRIC05687,tf-promoter,RDBECOLITFC00053,Fis,narG,RDBECOLITUC03081:narGHJI,W
RDBECOLIRIC05688,tf-promoter,RDBECOLITFC00053,Fis,narG,RDBECOLITUC03081:narGHJI,W
RDBECOLIRIC05689,tf-promoter,RDBECOLITFC00053,Fis,narK,RDBECOLITUC03082:narK,W
RDBECOLIRIC05690,tf-promoter,RDBECOLITFC00053,Fis,osmY,RDBECOLITUC01815:osmY,W
RDBECOLIRIC05691,tf-promoter,RDBECOLITFC00053,Fis,osmY,RDBECOLITUC01815:osmY,W
RDBECOLIRIC05692,tf-promoter,RDBECOLITFC00053,Fis,pflB,RDBECOLITUC03403:pflB,W
RDBECOLIRIC05693,tf-promoter,RDBECOLITFC00053,Fis,pyrD,RDBECOLITUC03098:pyrD,W
RDBECOLIRIC05694,tf-promoter,RDBECOLITFC00053,Fis,xylF,RDBECOLITUC03398:xylFGHR,W
RDBECOLIRIC05695,tf-promoter,RDBECOLITFC00053,Fis,xylF,RDBECOLITUC03398:xylFGHR,W
RDBECOLIRIC05696,tf-promoter,RDBECOLITFC00212,LeuO,leuO,RDBECOLITUC00099:leuO,S
RDBECOLIRIC05697,tf-promoter,RDBECOLITFC00020,H-NS,leuO,RDBECOLITUC00099:leuO,C
RDBECOLIRIC05698,tf-promoter,RDBECOLITFC00173,DpiA,citC,RDBECOLITUC00269:citCDEFXG,C
RDBECOLIRIC05699,tf-promoter,RDBECOLITFC00173,DpiA,appY,RDBECOLITUC02673:appY,W
RDBECOLIRIC05700,tf-promoter,RDBECOLITFC00076,ArgP,argO,RDBECOLITUC01004:argO,C
RDBECOLIRIC05701,tf-promoter,RDBECOLITFC00014,Lrp,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05702,tf-promoter,RDBECOLITFC00014,Lrp,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05703,tf-promoter,RDBECOLITFC00014,Lrp,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05704,tf-promoter,RDBECOLITFC00014,Lrp,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05705,tf-promoter,RDBECOLITFC00014,Lrp,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05706,tf-promoter,RDBECOLITFC00014,Lrp,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05707,tf-promoter,RDBECOLITFC00063,TorR,hdeA,RDBECOLITUC03315:hdeAB-yhiD,W
RDBECOLIRIC05708,tf-promoter,RDBECOLITFC00035,Zur,zinT,RDBECOLITUC02623:zinT,W
RDBECOLIRIC05709,tf-promoter,RDBECOLITFC00035,Zur,ykgM,RDBECOLITUC00168:ykgMO,S
RDBECOLIRIC05710,tf-promoter,RDBECOLITFC00033,GalS,galR,RDBECOLITUC02986:galR,W
RDBECOLIRIC05711,tf-promoter,RDBECOLITFC00212,LeuO,bglG,RDBECOLITUC02022:bglG,S
RDBECOLIRIC05712,tf-promoter,RDBECOLITFC00212,LeuO,cadC,RDBECOLITUC03154:cadC,W
RDBECOLIRIC05713,tf-promoter,RDBECOLITFC00095,RcsB-BglJ,bglG,RDBECOLITUC02022:bglG,S
RDBECOLIRIC05714,tf-promoter,RDBECOLITFC00212,LeuO,yjjQ,RDBECOLITUC01636:yjjQ-bglJ,S
RDBECOLIRIC05715,tf-promoter,RDBECOLITFC00020,H-NS,yjjQ,RDBECOLITUC01636:yjjQ-bglJ,S
RDBECOLIRIC05716,tf-promoter,RDBECOLITFC00020,H-NS,yjjQ,RDBECOLITUC01636:yjjQ-bglJ,S
RDBECOLIRIC05717,tf-promoter,RDBECOLITFC00020,H-NS,yjjP,RDBECOLITUC01379:yjjP,S
RDBECOLIRIC05718,tf-promoter,RDBECOLITFC00020,H-NS,yjjP,RDBECOLITUC01379:yjjP,S
RDBECOLIRIC05719,tf-promoter,RDBECOLITFC00018,CsgD,iraP,RDBECOLITUC00195:iraP,W
RDBECOLIRIC05721,tf-promoter,RDBECOLITFC00128,FNR,ydhY,RDBECOLITUC01695:ydhYVWXUT,C
RDBECOLIRIC05722,tf-promoter,RDBECOLITFC00085,NarP,ydhY,RDBECOLITUC01695:ydhYVWXUT,C
RDBECOLIRIC05723,tf-promoter,RDBECOLITFC00085,NarP,ydhY,RDBECOLITUC01695:ydhYVWXUT,C
RDBECOLIRIC05724,tf-promoter,RDBECOLITFC00009,NarL,ydhY,RDBECOLITUC01695:ydhYVWXUT,C
RDBECOLIRIC05725,tf-promoter,RDBECOLITFC00009,NarL,ydhY,RDBECOLITUC01695:ydhYVWXUT,C
RDBECOLIRIC05726,tf-promoter,RDBECOLITFC00009,NarL,ydhY,RDBECOLITUC01695:ydhYVWXUT,C
RDBECOLIRIC05727,tf-promoter,RDBECOLITFC00009,NarL,ydhY,RDBECOLITUC01695:ydhYVWXUT,W
RDBECOLIRIC05728,tf-promoter,RDBECOLITFC00201,SoxS,ptsG,RDBECOLITUC03835:ptsG,S
RDBECOLIRIC05729,tf-promoter,RDBECOLITFC00201,SoxS,pgi,RDBECOLITUC02427:pgi,W
RDBECOLIRIC05730,tf-promoter,RDBECOLITFC00066,StpA,stpA,RDBECOLITUC03416:stpA,W
RDBECOLIRIC05731,tf-promoter,RDBECOLITFC00066,StpA,bglG,RDBECOLITUC02022:bglG,W
RDBECOLIRIC05732,tf-promoter,RDBECOLITFC00189,CRP,sfsA,RDBECOLITUC03382:sfsA-dksA,W
RDBECOLIRIC05733,tf-promoter,RDBECOLITFC00037,LldR,lldP,RDBECOLITUC03557:lldPRD,C
RDBECOLIRIC05734,tf-promoter,RDBECOLITFC00037,LldR,lldP,RDBECOLITUC03557:lldPRD,C
RDBECOLIRIC05737,tf-promoter,RDBECOLITFC00189,CRP,lacZ,RDBECOLITUC03073:lacZYA,S
RDBECOLIRIC05738,tf-promoter,RDBECOLITFC00189,CRP,lacZ,RDBECOLITUC02321:lacZYA,S
RDBECOLIRIC05739,tf-promoter,RDBECOLITFC00189,CRP,lacZ,RDBECOLITUC02322:lacZYA,S
RDBECOLIRIC05742,tf-promoter,RDBECOLITFC00040,OmpR,ecnB,RDBECOLITUC01702:ecnB,W
RDBECOLIRIC05743,tf-promoter,RDBECOLITFC00093,Fur,katG,RDBECOLITUC03071:katG,W
RDBECOLIRIC05744,tf-promoter,RDBECOLITFC00093,Fur,katE,RDBECOLITUC02439:katE,W
RDBECOLIRIC05745,tf-promoter,RDBECOLITFC00093,Fur,rpoS,RDBECOLITUC03462:rpoS,W
RDBECOLIRIC05748,tf-promoter,RDBECOLITFC00112,CreB,creD,RDBECOLITUC01703:creD,S
RDBECOLIRIC05753,tf-promoter,RDBECOLITFC00014,Lrp,adhE,RDBECOLITUC03233:adhE,S
RDBECOLIRIC05754,tf-promoter,RDBECOLITFC00014,Lrp,adhE,RDBECOLITUC03233:adhE,S
RDBECOLIRIC05755,tf-promoter,RDBECOLITFC00014,Lrp,adhE,RDBECOLITUC03233:adhE,S
RDBECOLIRIC05756,tf-promoter,RDBECOLITFC00053,Fis,dps,RDBECOLITUC03211:dps,S
RDBECOLIRIC05757,tf-promoter,RDBECOLITFC00053,Fis,dps,RDBECOLITUC03211:dps,S
RDBECOLIRIC05758,tf-promoter,RDBECOLITFC00020,H-NS,dps,RDBECOLITUC03211:dps,C
RDBECOLIRIC05759,tf-promoter,RDBECOLITFC00014,Lrp,lrp,RDBECOLITUC03216:lrp,S
RDBECOLIRIC05760,tf-promoter,RDBECOLITFC00014,Lrp,lrp,RDBECOLITUC03216:lrp,S
RDBECOLIRIC05761,tf-promoter,RDBECOLITFC00014,Lrp,gltB,RDBECOLITUC03217:gltBDF,S
RDBECOLIRIC05762,tf-promoter,RDBECOLITFC00130,NadR,nadA,RDBECOLITUC00305:None,W
RDBECOLIRIC05764,tf-promoter,RDBECOLITFC00059,EnvR,acrA,RDBECOLITUC03267:acrAB,S
RDBECOLIRIC05765,tf-promoter,RDBECOLITFC00189,CRP,preT,RDBECOLITUC00764:preTA,S
RDBECOLIRIC05767,tf-promoter,RDBECOLITFC00020,H-NS,acrE,RDBECOLITUC03268:acrEF,W
RDBECOLIRIC05768,tf-promoter,RDBECOLITFC00076,ArgP,dapB,RDBECOLITUC02414:dapB,C
RDBECOLIRIC05769,tf-promoter,RDBECOLITFC00074,MarA,tolC,RDBECOLITUC01041:tolC-ygiBC,W
RDBECOLIRIC05770,tf-promoter,RDBECOLITFC00030,MprA,nmpC,RDBECOLITUC03585:nmpC,W
RDBECOLIRIC05771,tf-promoter,RDBECOLITFC00030,MprA,acrA,RDBECOLITUC03267:acrAB,W
RDBECOLIRIC05772,tf-promoter,RDBECOLITFC00065,AcrR,micF,RDBECOLITUC01846:micF,W
RDBECOLIRIC05773,tf-promoter,RDBECOLITFC00174,NemR,nemR,RDBECOLITUC01704:nemRA,S
RDBECOLIRIC05774,tf-promoter,RDBECOLITFC00074,MarA,decR,RDBECOLITUC00214:decR,W
RDBECOLIRIC05775,tf-promoter,RDBECOLITFC00189,CRP,cyaR,RDBECOLITUC00736:cyaR,C
RDBECOLIRIC05776,tf-promoter,RDBECOLITFC00165,LsrR,lsrR,RDBECOLITUC00545:lsrRK,C
RDBECOLIRIC05777,tf-promoter,RDBECOLITFC00189,CRP,lsrR,RDBECOLITUC00545:lsrRK,C
RDBECOLIRIC05778,tf-promoter,RDBECOLITFC00025,DcuR,dcuB,RDBECOLITUC02314:dcuB-fumB,S
RDBECOLIRIC05780,tf-promoter,RDBECOLITFC00161,RutR,nemR,RDBECOLITUC01704:nemRA,S
RDBECOLIRIC05781,tf-promoter,RDBECOLITFC00161,RutR,fepB,RDBECOLITUC03199:fepB,S
RDBECOLIRIC05782,tf-promoter,RDBECOLITFC00053,Fis,guaB,RDBECOLITUC03240:guaBA,C
RDBECOLIRIC05783,tf-promoter,RDBECOLITFC00053,Fis,guaB,RDBECOLITUC03240:guaBA,C
RDBECOLIRIC05784,tf-promoter,RDBECOLITFC00053,Fis,guaB,RDBECOLITUC03240:guaBA,S
RDBECOLIRIC05785,tf-promoter,RDBECOLITFC00002,AsnC,asnA,RDBECOLITUC03148:asnA,W
RDBECOLIRIC05786,tf-promoter,RDBECOLITFC00002,AsnC,asnA,RDBECOLITUC03148:asnA,W
RDBECOLIRIC05787,tf-promoter,RDBECOLITFC00002,AsnC,asnA,RDBECOLITUC03148:asnA,W
RDBECOLIRIC05788,tf-promoter,RDBECOLITFC00002,AsnC,asnC,RDBECOLITUC01420:asnC-mioC,W
RDBECOLIRIC05789,tf-promoter,RDBECOLITFC00002,AsnC,asnC,RDBECOLITUC01420:asnC-mioC,W
RDBECOLIRIC05790,tf-promoter,RDBECOLITFC00002,AsnC,asnC,RDBECOLITUC01420:asnC-mioC,W
RDBECOLIRIC05791,tf-promoter,RDBECOLITFC00214,LexA,dinD,RDBECOLITUC01191:dinD,S
RDBECOLIRIC05792,tf-promoter,RDBECOLITFC00214,LexA,yebG,RDBECOLITUC00677:yebG,S
RDBECOLIRIC05793,tf-promoter,RDBECOLITFC00214,LexA,dinI,RDBECOLITUC00393:dinI,C
RDBECOLIRIC05794,tf-promoter,RDBECOLITFC00214,LexA,sbmC,RDBECOLITUC01666:sbmC,S
RDBECOLIRIC05795,tf-promoter,RDBECOLITFC00189,CRP,sbmC,RDBECOLITUC01666:sbmC,S
RDBECOLIRIC05796,tf-promoter,RDBECOLITFC00214,LexA,hokE,RDBECOLITUC02611:hokE,W
RDBECOLIRIC05797,tf-promoter,RDBECOLITFC00214,LexA,cho,RDBECOLITUC02612:cho,W
RDBECOLIRIC05798,tf-promoter,RDBECOLITFC00214,LexA,ybfE,RDBECOLITUC02610:ybfE,W
RDBECOLIRIC05799,tf-promoter,RDBECOLITFC00021,SdiA,rflP,RDBECOLITUC00619:ydiV,S
RDBECOLIRIC05800,tf-promoter,RDBECOLITFC00038,NsrR,feaB,RDBECOLITUC02966:feaB,W
RDBECOLIRIC05801,tf-promoter,RDBECOLITFC00166,PhoP,tolC,RDBECOLITUC01716:tolC-ygiBC,W
RDBECOLIRIC05802,tf-promoter,RDBECOLITFC00201,SoxS,tolC,RDBECOLITUC01041:tolC-ygiBC,W
RDBECOLIRIC05803,tf-promoter,RDBECOLITFC00051,Rob,tolC,RDBECOLITUC01041:tolC-ygiBC,W
RDBECOLIRIC05804,tf-promoter,RDBECOLITFC00201,SoxS,tolC,RDBECOLITUC01717:tolC-ygiBC,W
RDBECOLIRIC05805,tf-promoter,RDBECOLITFC00051,Rob,tolC,RDBECOLITUC01717:tolC-ygiBC,W
RDBECOLIRIC05806,tf-promoter,RDBECOLITFC00074,MarA,tolC,RDBECOLITUC01717:tolC-ygiBC,W
RDBECOLIRIC05814,tf-promoter,RDBECOLITFC00189,CRP,cytR,RDBECOLITUC02396:cytR,C
RDBECOLIRIC05815,tf-promoter,RDBECOLITFC00159,MurR,murQ,RDBECOLITUC01718:murQP,C
RDBECOLIRIC05816,tf-promoter,RDBECOLITFC00189,CRP,murQ,RDBECOLITUC01718:murQP,S
RDBECOLIRIC05817,tf-promoter,RDBECOLITFC00189,CRP,murQ,RDBECOLITUC01719:murQP,S
RDBECOLIRIC05818,tf-promoter,RDBECOLITFC00159,MurR,murQ,RDBECOLITUC01719:murQP,C
RDBECOLIRIC05821,tf-promoter,RDBECOLITFC00187,GadX,gadY,RDBECOLITUC02389:gadY,W
RDBECOLIRIC05822,tf-promoter,RDBECOLITFC00023,GadW,gadY,RDBECOLITUC02389:gadY,W
RDBECOLIRIC05823,tf-promoter,RDBECOLITFC00042,RcsB,rprA,RDBECOLITUC00612:rprA,S
RDBECOLIRIC05824,tf-promoter,RDBECOLITFC00218,MetJ,folE,RDBECOLITUC00765:folE-yeiB,S
RDBECOLIRIC05825,tf-promoter,RDBECOLITFC00218,MetJ,folE,RDBECOLITUC00765:folE-yeiB,S
RDBECOLIRIC05826,tf-promoter,RDBECOLITFC00218,MetJ,folE,RDBECOLITUC00765:folE-yeiB,S
RDBECOLIRIC05827,tf-promoter,RDBECOLITFC00218,MetJ,folE,RDBECOLITUC00765:folE-yeiB,S
RDBECOLIRIC05828,tf-promoter,RDBECOLITFC00020,H-NS,asr,RDBECOLITUC01795:asr,W
RDBECOLIRIC05830,tf-promoter,RDBECOLITFC00187,GadX,gadW,RDBECOLITUC01723:gadW,W
RDBECOLIRIC05831,tf-promoter,RDBECOLITFC00023,GadW,gadW,RDBECOLITUC01723:gadW,W
RDBECOLIRIC05832,tf-promoter,RDBECOLITFC00187,GadX,slp,RDBECOLITUC03133:slp-dctR,S
RDBECOLIRIC05835,tf-gene,RDBECOLITFC00158,PdhR,ppsA,RDBECOLIGNC00749:ppsA,C
RDBECOLIRIC05836,tf-gene,RDBECOLITFC00158,PdhR,ppsR,RDBECOLIGNC01115:ppsR,C
RDBECOLIRIC05837,tf-gene,RDBECOLITFC00075,ZraR,acrE,RDBECOLIGNC00260:acrE,S
RDBECOLIRIC05838,tf-gene,RDBECOLITFC00075,ZraR,cpxP,RDBECOLIGNC04563:cpxP,S
RDBECOLIRIC05839,tf-gene,RDBECOLITFC00075,ZraR,exuR,RDBECOLIGNC02372:exuR,S
RDBECOLIRIC05840,tf-gene,RDBECOLITFC00075,ZraR,fliA,RDBECOLIGNC01323:fliA,S
RDBECOLIRIC05841,tf-gene,RDBECOLITFC00075,ZraR,glnA,RDBECOLIGNC00376:glnA,S
RDBECOLIRIC05844,tf-gene,RDBECOLITFC00075,ZraR,glnH,RDBECOLIGNC00379:glnH,S
RDBECOLIRIC05845,tf-gene,RDBECOLITFC00075,ZraR,rpoH,RDBECOLIGNC00887:rpoH,S
RDBECOLIRIC05846,tf-gene,RDBECOLITFC00075,ZraR,ssrA,RDBECOLIGNC02537:ssrA,S
RDBECOLIRIC05847,tf-gene,RDBECOLITFC00075,ZraR,raiA,RDBECOLIGNC01133:raiA,S
RDBECOLIRIC05848,tf-gene,RDBECOLITFC00075,ZraR,rfaD,RDBECOLIGNC00828:rfaD,S
RDBECOLIRIC05849,tf-gene,RDBECOLITFC00075,ZraR,yhhY,RDBECOLIGNC04545:yhhY,S
RDBECOLIRIC05850,tf-gene,RDBECOLITFC00075,ZraR,sspA,RDBECOLIGNC00965:sspA,S
RDBECOLIRIC05851,tf-gene,RDBECOLITFC00075,ZraR,gadW,RDBECOLIGNC02120:gadW,S
RDBECOLIRIC05852,tf-gene,RDBECOLITFC00075,ZraR,yhdW,RDBECOLIGNC02386:yhdW,S
RDBECOLIRIC05853,tf-gene,RDBECOLITFC00075,ZraR,mdtL,RDBECOLIGNC01657:mdtL,W
RDBECOLIRIC05854,tf-gene,RDBECOLITFC00075,ZraR,pnp,RDBECOLIGNC00733:pnp,W
RDBECOLIRIC05855,tf-tu,RDBECOLITFC00075,ZraR,tnaA,RDBECOLITUC02312:tnaAB,W
RDBECOLIRIC05856,tf-gene,RDBECOLITFC00082,PlaR,eda,RDBECOLIGNC00250:eda,C
RDBECOLIRIC05857,tf-gene,RDBECOLITFC00082,PlaR,glpA,RDBECOLIGNC00384:glpA,C
RDBECOLIRIC05858,tf-gene,RDBECOLITFC00082,PlaR,glpT,RDBECOLIGNC00394:glpT,S
RDBECOLIRIC05859,tf-gene,RDBECOLITFC00082,PlaR,ygjV,RDBECOLIGNC04408:ygjV,C
RDBECOLIRIC05860,tf-gene,RDBECOLITFC00214,LexA,yoaA,RDBECOLIGNC03842:yoaA,S
RDBECOLIRIC05861,tf-promoter,RDBECOLITFC00228,AaeR,aaeX,RDBECOLITUC01101:aaeXAB,W
RDBECOLIRIC05862,tf-gene,RDBECOLITFC00224,PunR,punC,RDBECOLIGNC02037:punC,C
RDBECOLIRIC05890,tf-gene,RDBECOLITFC00201,SoxS,cadA,RDBECOLIGNC00127:cadA,W
RDBECOLIRIC05891,tf-gene,RDBECOLITFC00227,YciT,cusF,RDBECOLIGNC03199:cusF,W
RDBECOLIRIC05892,tf-gene,RDBECOLITFC00227,YciT,rdcA,RDBECOLIGNC01189:rdcA,W
RDBECOLIRIC05893,tf-gene,RDBECOLITFC00227,YciT,bsmA,RDBECOLIGNC04593:bsmA,W
RDBECOLIRIC05894,tf-gene,RDBECOLITFC00227,YciT,ybiY,RDBECOLIGNC03296:ybiY,W
RDBECOLIRIC05895,tf-promoter,RDBECOLITFC00132,AlpA,phoB,RDBECOLITUC03090:phoBR,W
RDBECOLIRIC05896,tf-gene,RDBECOLITFC00229,YfeC,yfeC,RDBECOLIGNC01394:yfeC,W
RDBECOLIRIC05897,tf-gene,RDBECOLITFC00229,YfeC,ygdR,RDBECOLIGNC04273:ygdR,W
RDBECOLIRIC05898,tf-gene,RDBECOLITFC00229,YfeC,hybE,RDBECOLIGNC01734:hybE,W
RDBECOLIRIC05899,tf-gene,RDBECOLITFC00229,YfeC,rpsU,RDBECOLIGNC00910:rpsU,W
RDBECOLIRIC05900,tf-gene,RDBECOLITFC00229,YfeC,rpmB,RDBECOLIGNC00876:rpmB,W
RDBECOLIRIC05901,tf-gene,RDBECOLITFC00229,YfeC,rpmH,RDBECOLIGNC00882:rpmH,W
RDBECOLIRIC05902,tf-gene,RDBECOLITFC00226,YidZ,rof,RDBECOLIGNC02993:rof,W
RDBECOLIRIC05903,tf-gene,RDBECOLITFC00226,YidZ,rbsD,RDBECOLIGNC00807:rbsD,W
RDBECOLIRIC05904,tf-gene,RDBECOLITFC00226,YidZ,ppiC,RDBECOLIGNC02217:ppiC,W
RDBECOLIRIC05905,tf-gene,RDBECOLITFC00226,YidZ,malE,RDBECOLIGNC00546:malE,W
RDBECOLIRIC05906,tf-promoter,RDBECOLITFC00189,CRP,ytfK,RDBECOLITUC03700:ytfK,C
RDBECOLIRIC05907,tf-gene,RDBECOLITFC00128,FNR,bidA,RDBECOLIGNC03704:bidA,S
RDBECOLIRIC05908,tf-gene,RDBECOLITFC00052,FlhDC,nfrB,RDBECOLIGNC01676:nfrB,W
RDBECOLIRIC05909,tf-gene,RDBECOLITFC00179,PdeL,wecA,RDBECOLIGNC00830:wecA,S
RDBECOLIRIC05910,tf-gene,RDBECOLITFC00216,OxyR,xthA,RDBECOLIGNC01061:xthA,S
RDBECOLIRIC05911,tf-gene,RDBECOLITFC00166,PhoP,ryjB,RDBECOLIGNC02669:ryjB,W
RDBECOLIRIC05912,tf-gene,RDBECOLITFC00225,RpoN,mutM,RDBECOLIGNC00323:mutM,S
RDBECOLIRIC05913,tf-gene,RDBECOLITFC00225,RpoN,nth,RDBECOLIGNC00654:nth,S
RDBECOLIRIC05914,tf-gene,RDBECOLITFC00225,RpoN,yobF,RDBECOLIGNC03850:yobF,S
RDBECOLIRIC05915,tf-gene,RDBECOLITFC00225,RpoN,cspC,RDBECOLIGNC02087:cspC,W
RDBECOLIRIC05916,tf-gene,RDBECOLITFC00225,RpoN,yfcZ,RDBECOLIGNC04044:yfcZ,S
RDBECOLIRIC05917,tf-gene,RDBECOLITFC00225,RpoN,fadL,RDBECOLIGNC00274:fadL,S
RDBECOLIRIC05918,tf-tu,RDBECOLITFC00230,YgbI,ygbJ,RDBECOLITUC00932:ygbJK,W
RDBECOLIRIC05922,tf-gene,RDBECOLITFC00020,H-NS,ddlA,RDBECOLIGNC00207:ddlA,W
RDBECOLIRIC05923,tf-gene,RDBECOLITFC00020,H-NS,adiC,RDBECOLIGNC02301:adiC,W
RDBECOLIRIC05924,tf-gene,RDBECOLITFC00020,H-NS,glvC,RDBECOLIGNC01651:glvC,W
RDBECOLIRIC05925,tf-gene,RDBECOLITFC00020,H-NS,ascF,RDBECOLIGNC00082:ascF,W
RDBECOLIRIC05926,tf-gene,RDBECOLITFC00020,H-NS,gadB,RDBECOLIGNC01445:gadB,W
RDBECOLIRIC05927,tf-gene,RDBECOLITFC00020,H-NS,iraP,RDBECOLIGNC01230:iraP,W
RDBECOLIRIC05928,tf-gene,RDBECOLITFC00020,H-NS,ascG,RDBECOLIGNC00083:ascG,W
RDBECOLIRIC05929,tf-gene,RDBECOLITFC00020,H-NS,cbpA,RDBECOLIGNC02077:cbpA,W
RDBECOLIRIC05930,tf-gene,RDBECOLITFC00020,H-NS,gadC,RDBECOLIGNC03640:gadC,W
RDBECOLIRIC05931,tf-gene,RDBECOLITFC00020,H-NS,pagP,RDBECOLIGNC02068:pagP,W
RDBECOLIRIC05932,tf-gene,RDBECOLITFC00211,IHF,icd,RDBECOLIGNC00482:icd,W
RDBECOLIRIC05933,tf-gene,RDBECOLITFC00052,FlhDC,csgC,RDBECOLIGNC03413:csgC,W
RDBECOLIRIC05934,tf-tu,RDBECOLITFC00052,FlhDC,ymdA,RDBECOLITUC02100:ymdAB-clsC,W
RDBECOLIRIC05935,tf-gene,RDBECOLITFC00170,CpxR,sdhC,RDBECOLIGNC00921:sdhC,W
RDBECOLIRIC05936,tf-gene,RDBECOLITFC00170,CpxR,nuoA,RDBECOLIGNC01984:nuoA,W
RDBECOLIRIC05937,tf-gene,RDBECOLITFC00063,TorR,rpoS,RDBECOLIGNC00502:rpoS,C
RDBECOLIRIC05938,tf-gene,RDBECOLITFC00103,SutR,pfkB,RDBECOLIGNC00691:pfkB,W
RDBECOLIRIC05939,tf-gene,RDBECOLITFC00103,SutR,ypfN,RDBECOLIGNC02600:ypfN,W
RDBECOLIRIC05941,tf-gene,RDBECOLITFC00158,PdhR,fumD,RDBECOLIGNC03756:fumD,C
RDBECOLIRIC05942,tf-gene,RDBECOLITFC00158,PdhR,lldP,RDBECOLIGNC01884:lldP,C
RDBECOLIRIC05943,tf-gene,RDBECOLITFC00158,PdhR,acpP,RDBECOLIGNC02557:acpP,C
RDBECOLIRIC05944,tf-gene,RDBECOLITFC00158,PdhR,gmhA,RDBECOLIGNC03002:gmhA,C
RDBECOLIRIC05945,tf-gene,RDBECOLITFC00158,PdhR,fadE,RDBECOLIGNC03001:fadE,C
RDBECOLIRIC05946,tf-gene,RDBECOLITFC00158,PdhR,ybcV,RDBECOLIGNC03191:ybcV,C
RDBECOLIRIC05947,tf-gene,RDBECOLITFC00158,PdhR,ybcW,RDBECOLIGNC03192:ybcW,C
RDBECOLIRIC05948,tf-gene,RDBECOLITFC00189,CRP,cycA,RDBECOLIGNC02306:cycA,C
RDBECOLIRIC05949,tf-gene,RDBECOLITFC00014,Lrp,cycA,RDBECOLIGNC02306:cycA,S
RDBECOLIRIC05950,tf-gene,RDBECOLITFC00020,H-NS,cycA,RDBECOLIGNC02306:cycA,W
RDBECOLIRIC05951,tf-gene,RDBECOLITFC00211,IHF,cycA,RDBECOLIGNC02306:cycA,W
RDBECOLIRIC05952,tf-gene,RDBECOLITFC00063,TorR,adiA,RDBECOLIGNC01456:adiA,W
RDBECOLIRIC05953,tf-gene,RDBECOLITFC00063,TorR,adiC,RDBECOLIGNC02301:adiC,W
RDBECOLIRIC05954,tf-gene,RDBECOLITFC00063,TorR,gadB,RDBECOLIGNC01445:gadB,W
RDBECOLIRIC05955,tf-gene,RDBECOLITFC00063,TorR,gadC,RDBECOLIGNC03640:gadC,W
RDBECOLIRIC05956,tf-gene,RDBECOLITFC00063,TorR,gadE,RDBECOLIGNC01497:gadE,W
RDBECOLIRIC05957,tf-gene,RDBECOLITFC00063,TorR,mdtE,RDBECOLIGNC02118:mdtE,W
RDBECOLIRIC05958,tf-gene,RDBECOLITFC00063,TorR,mdtF,RDBECOLIGNC02119:mdtF,W
RDBECOLIRIC05959,tf-gene,RDBECOLITFC00063,TorR,gadX,RDBECOLIGNC02121:gadX,W
