Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-6	45.87	7.82	0.48
Ara+1, Ara+2, Ara+4, Ara-2, Ara-5, Ara-6	45.69	7.94	0.47
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-5	45.62	7.78	0.46
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-6	46.51	7.92	0.47
Ara+1, Ara+2, Ara+4, Ara-3, Ara-5, Ara-6	46.33	7.97	0.49
Ara+1, Ara+2, Ara+4, Ara-4, Ara-5, Ara-6	46.01	7.53	0.47
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3	43.48	8.39	0.50
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4	44.08	7.93	0.48
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-5	43.75	7.99	0.48
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-6	43.85	8.13	0.49
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4	44.07	8.01	0.45
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-5	43.60	8.08	0.51
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-6	43.55	8.24	0.47
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-5	44.58	7.63	0.49
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-6	44.79	7.77	0.47
Ara+1, Ara+2, Ara+5, Ara-1, Ara-5, Ara-6	44.88	7.82	0.47
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4	45.41	8.10	0.48
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-5	44.45	8.16	0.49
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-6	45.70	8.32	0.47
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-5	44.03	7.69	0.48
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-6	45.16	7.83	0.47
Ara+1, Ara+2, Ara+5, Ara-2, Ara-5, Ara-6	44.94	7.91	0.48
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-5	44.67	7.77	0.48
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-6	45.60	7.93	0.48
Ara+1, Ara+2, Ara+5, Ara-3, Ara-5, Ara-6	45.16	7.98	0.47
Ara+1, Ara+2, Ara+5, Ara-4, Ara-5, Ara-6	45.10	7.55	0.48
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4	45.46	8.16	0.49
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-5	44.95	8.25	0.49
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-6	44.85	8.43	0.51
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-5	45.38	7.79	0.48
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-6	45.47	7.96	0.48
Ara+1, Ara+2, Ara-1, Ara-2, Ara-5, Ara-6	45.37	8.01	0.46
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-5	45.41	7.87	0.49
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-6	45.35	8.00	0.48
Ara+1, Ara+2, Ara-1, Ara-3, Ara-5, Ara-6	45.02	8.05	0.48
Ara+1, Ara+2, Ara-1, Ara-4, Ara-5, Ara-6	46.10	7.64	0.49
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-5	45.50	7.94	0.48
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-6	46.61	8.12	0.48
Ara+1, Ara+2, Ara-2, Ara-3, Ara-5, Ara-6	45.76	8.17	0.48
Ara+1, Ara+2, Ara-2, Ara-4, Ara-5, Ara-6	45.74	7.71	0.47
Ara+1, Ara+2, Ara-3, Ara-4, Ara-5, Ara-6	46.07	7.78	0.47
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	44.89	8.07	0.46
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	44.99	8.13	0.48
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	46.07	7.67	0.47
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	45.59	7.76	0.50
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	45.57	7.92	0.49
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	47.26	8.21	0.48
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	46.47	7.80	0.48
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	45.91	7.82	0.47
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	47.06	7.99	0.46
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	47.40	7.84	0.49
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	46.69	7.88	0.46
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	47.69	8.06	0.49
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	45.85	7.46	0.48
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	46.97	7.60	0.47
Ara+1, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	47.02	7.66	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	44.65	8.33	0.51
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	45.30	7.83	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	44.78	7.92	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	44.50	8.08	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	45.44	7.92	0.47
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	44.93	8.02	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	44.27	8.13	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	45.51	7.55	0.48
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	45.49	7.69	0.47
Ara+1, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	45.09	7.75	0.48
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	46.56	7.99	0.49
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	45.59	8.09	0.47
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	46.36	8.25	0.48
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	45.04	7.59	0.48
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	45.85	7.80	0.46
Ara+1, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	45.41	7.83	0.49
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	45.64	7.68	0.46
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	46.26	7.85	0.48
Ara+1, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	45.67	7.91	0.48
Ara+1, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	45.54	7.48	0.49
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	43.64	8.31	0.49
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	44.43	7.86	0.49
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	43.96	7.90	0.47
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	43.79	8.09	0.48
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	44.43	7.93	0.48
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	43.99	7.97	0.48
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	43.26	8.12	0.48
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	44.72	7.56	0.47
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	44.74	7.69	0.49
Ara+1, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	44.29	7.74	0.48
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	45.69	8.03	0.49
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	44.69	8.10	0.47
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	45.53	8.24	0.47
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	44.32	7.62	0.47
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	45.21	7.77	0.48
Ara+1, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	44.81	7.82	0.47
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	44.84	7.66	0.48
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	45.47	7.85	0.48
Ara+1, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	44.84	7.90	0.47
Ara+1, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	44.93	7.45	0.46
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	46.00	8.09	0.46
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	45.34	8.14	0.48
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	44.65	8.32	0.47
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	45.89	7.71	0.45
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	45.53	7.86	0.48
Ara+1, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	45.12	7.92	0.47
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	45.77	7.78	0.47
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	45.33	7.93	0.46
Ara+1, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	44.66	8.02	0.46
Ara+1, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	45.85	7.56	0.46
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	45.94	7.85	0.45
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	46.59	8.02	0.48
Ara+1, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	45.62	8.07	0.49
Ara+1, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	45.72	7.62	0.47
Ara+1, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	45.86	7.70	0.48
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	43.59	8.08	0.47
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	44.24	7.65	0.47
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	43.83	7.69	0.46
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	43.74	7.86	0.47
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	44.50	7.69	0.48
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	44.09	7.78	0.48
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	43.55	7.90	0.47
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	45.02	7.31	0.46
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	44.85	7.47	0.48
Ara+1, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	44.71	7.52	0.46
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	45.39	7.77	0.49
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	44.57	7.82	0.47
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	45.53	8.02	0.48
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	44.27	7.43	0.48
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	45.21	7.58	0.44
Ara+1, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	44.80	7.59	0.49
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	44.99	7.45	0.48
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	45.58	7.62	0.47
Ara+1, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	45.18	7.69	0.47
Ara+1, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	45.12	7.27	0.47
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	45.29	7.87	0.48
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	45.03	7.94	0.46
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	44.60	8.06	0.49
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	45.51	7.47	0.47
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	45.22	7.61	0.48
Ara+1, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	45.23	7.69	0.47
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	45.73	7.53	0.46
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	45.17	7.70	0.48
Ara+1, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	45.07	7.76	0.50
Ara+1, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	45.93	7.36	0.46
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	45.29	7.63	0.47
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	46.07	7.76	0.48
Ara+1, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	45.55	7.85	0.47
Ara+1, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	45.41	7.37	0.47
Ara+1, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	45.79	7.51	0.47
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	44.31	7.87	0.46
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	43.68	7.93	0.48
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	43.36	8.07	0.48
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	44.33	7.50	0.46
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	44.35	7.62	0.46
Ara+1, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	43.98	7.68	0.47
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	44.36	7.55	0.49
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	44.19	7.70	0.46
Ara+1, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	43.45	7.77	0.49
Ara+1, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	44.75	7.36	0.47
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	44.27	7.62	0.49
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	45.12	7.80	0.47
Ara+1, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	44.30	7.85	0.47
Ara+1, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	44.57	7.42	0.49
Ara+1, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	44.68	7.43	0.47
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	47.62	7.74	0.48
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	47.18	7.89	0.47
Ara+1, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	46.77	7.94	0.47
Ara+1, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	47.41	7.49	0.46
Ara+1, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	47.14	7.57	0.47
Ara+1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	47.46	7.65	0.50
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	44.59	7.92	0.46
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	44.40	8.02	0.46
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	45.59	7.55	0.49
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	44.91	7.61	0.48
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	45.46	7.77	0.46
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	47.47	8.09	0.48
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	46.52	7.64	0.48
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	45.85	7.66	0.48
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	47.26	7.83	0.47
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	47.35	7.69	0.49
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	46.48	7.78	0.48
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	47.93	7.91	0.46
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	45.63	7.32	0.48
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	47.18	7.46	0.49
Ara+2, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	47.15	7.54	0.45
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	44.13	8.17	0.45
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	44.78	7.74	0.48
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	44.30	7.78	0.47
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	44.21	7.95	0.49
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	44.81	7.82	0.46
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	44.18	7.87	0.48
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	43.98	8.01	0.49
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	44.84	7.41	0.48
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	45.20	7.56	0.47
Ara+2, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	44.79	7.61	0.46
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	46.27	7.87	0.48
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	45.41	7.94	0.47
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	46.33	8.11	0.48
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	44.67	7.51	0.46
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	45.83	7.66	0.49
Ara+2, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	45.35	7.69	0.48
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	45.23	7.54	0.48
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	46.20	7.71	0.46
Ara+2, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	45.61	7.74	0.46
Ara+2, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	45.47	7.35	0.46
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	43.95	8.18	0.49
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	44.52	7.72	0.47
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	44.15	7.77	0.47
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	44.21	7.92	0.47
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	44.44	7.81	0.47
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	43.88	7.87	0.48
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	43.72	8.05	0.48
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	44.57	7.41	0.48
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	44.97	7.57	0.48
Ara+2, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	44.76	7.61	0.47
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	46.16	7.89	0.47
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	45.15	7.94	0.48
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	46.49	8.07	0.48
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	44.59	7.49	0.47
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	45.83	7.66	0.48
Ara+2, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	45.46	7.72	0.48
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	45.20	7.54	0.47
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	46.20	7.69	0.47
Ara+2, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	45.53	7.81	0.46
Ara+2, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	45.47	7.34	0.46
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	45.79	7.97	0.47
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	45.31	8.02	0.48
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	44.99	8.21	0.48
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	45.67	7.56	0.47
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	45.65	7.69	0.47
Ara+2, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	45.59	7.78	0.47
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	45.55	7.65	0.47
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	45.53	7.78	0.47
Ara+2, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	44.94	7.85	0.48
Ara+2, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	46.02	7.42	0.46
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	45.99	7.74	0.47
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	47.02	7.90	0.47
Ara+2, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	46.17	7.94	0.48
Ara+2, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	46.08	7.49	0.47
Ara+2, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	46.26	7.57	0.48
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	43.48	7.95	0.47
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	44.21	7.52	0.47
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	43.76	7.57	0.48
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	43.90	7.72	0.47
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	44.24	7.59	0.49
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	43.80	7.62	0.47
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	43.86	7.78	0.49
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	44.72	7.22	0.47
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	45.12	7.36	0.46
Ara+2, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	45.02	7.38	0.47
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	45.63	7.62	0.46
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	44.81	7.69	0.48
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	46.00	7.87	0.46
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	44.32	7.29	0.46
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	45.60	7.42	0.46
Ara+2, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	45.16	7.48	0.44
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	45.04	7.35	0.47
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	46.02	7.48	0.47
Ara+2, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	45.76	7.55	0.46
Ara+2, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	45.51	7.13	0.45
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	45.22	7.72	0.47
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	44.97	7.79	0.48
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	44.69	7.96	0.48
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	45.44	7.34	0.48
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	45.50	7.52	0.48
Ara+2, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	45.43	7.55	0.47
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	45.40	7.43	0.47
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	45.30	7.57	0.48
Ara+2, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	45.20	7.64	0.48
Ara+2, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	46.14	7.20	0.47
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	45.53	7.51	0.47
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	46.50	7.63	0.48
Ara+2, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	45.98	7.71	0.48
Ara+2, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	45.93	7.28	0.45
Ara+2, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	46.26	7.34	0.46
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	44.92	7.72	0.47
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	44.44	7.76	0.47
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	44.46	7.94	0.50
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	44.99	7.38	0.48
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	45.20	7.52	0.49
Ara+2, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	45.09	7.55	0.49
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	44.83	7.41	0.47
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	44.96	7.56	0.47
Ara+2, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	44.55	7.62	0.48
Ara+2, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	45.64	7.22	0.48
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	45.27	7.50	0.46
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	46.35	7.64	0.49
Ara+2, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	45.64	7.69	0.46
Ara+2, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	45.78	7.29	0.48
Ara+2, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	45.92	7.34	0.49
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	48.40	7.60	0.49
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	48.29	7.76	0.47
Ara+2, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	48.00	7.82	0.48
