Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.95	0.00	0.00
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.82	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.54	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.16	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.12	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.36	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.77	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.51	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.92	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.38	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.41	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.12	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.01	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.97	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.57	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.12	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.88	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.77	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.99	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.32	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.43	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.76	0.00	0.00
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.20	0.00	0.00
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.81	0.00	0.00
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.79	0.00	0.00
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.80	0.00	0.00
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.93	0.00	0.00
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.70	0.00	0.00
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.26	0.00	0.00
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.01	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.50	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.68	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	5.77	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.89	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	6.26	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	5.72	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.67	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.00	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.81	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.24	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	5.95	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	5.07	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.43	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	6.24	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	5.22	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	4.56	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	5.81	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	5.00	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.46	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	5.31	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	7.12	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	5.46	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	5.36	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.45	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	6.76	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.11	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.37	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	5.89	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	4.76	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	6.07	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	6.18	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	5.84	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.51	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	6.02	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.10	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.12	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.03	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.41	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.16	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.30	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.40	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.60	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.82	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.43	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.10	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.33	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.83	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.21	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.83	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.46	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.85	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.16	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.35	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.53	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.90	0.00	0.00
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.91	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.40	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.38	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.14	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.44	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.70	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.88	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.01	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.35	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.79	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.52	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.22	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	6.02	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.20	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.92	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.43	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.99	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.32	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.69	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.52	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.01	0.00	0.00
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.71	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.76	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.67	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.77	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.16	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.08	0.00	0.00
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.61	0.00	0.00
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.24	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.01	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.12	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.34	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.31	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.42	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.61	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.87	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.77	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.37	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.37	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.70	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.79	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.13	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.93	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.55	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.98	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.91	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.29	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.66	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.86	0.00	0.00
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.87	0.00	0.00
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.76	0.00	0.00
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.88	0.00	0.00
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.25	0.00	0.00
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.88	0.00	0.00
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.51	0.00	0.00
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.54	0.00	0.00
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.83	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.63	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.95	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.45	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.13	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.60	0.00	0.00
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.33	0.00	0.00
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.79	0.00	0.00
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.00	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	4.79	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	5.90	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	5.53	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.21	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	5.43	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	5.45	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	3.94	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	6.52	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	4.85	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	4.74	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	5.06	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	4.72	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	3.64	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	5.84	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	4.35	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	4.13	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	5.36	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	3.94	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	3.99	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	4.62	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	5.85	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	5.11	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	4.30	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	6.77	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	5.46	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	4.68	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	5.92	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	4.66	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	4.42	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	5.37	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	5.52	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	4.58	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.09	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	5.11	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	4.58	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.29	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	4.82	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	3.78	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	5.91	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.48	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.13	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.32	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.09	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.00	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.61	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	4.97	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.03	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	3.82	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.40	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.00	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.49	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.83	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.09	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.08	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.57	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.49	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.11	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	4.88	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	3.80	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	5.89	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.40	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.30	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.55	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	3.98	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.17	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.82	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.56	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.47	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.38	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.86	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.61	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.45	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.49	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.13	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.88	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.48	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.95	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.27	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.33	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.11	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.58	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.32	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.78	0.00	0.00
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.67	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.24	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	4.88	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	3.67	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	5.89	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.39	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.16	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.54	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	3.98	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.03	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.67	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.30	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	3.93	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	3.71	0.00	0.00
