Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.35	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.80	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.92	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.51	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.76	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.19	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.06	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.20	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.52	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.55	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.27	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	7.18	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.10	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.11	0.00	0.02
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.68	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.03	0.00	0.02
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.29	0.00	0.02
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.13	0.00	0.02
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.86	0.00	0.02
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.71	0.00	0.02
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.06	0.00	0.01
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.62	0.00	0.02
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.19	0.00	0.02
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.45	0.00	0.02
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.32	0.00	0.02
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.75	0.00	0.02
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.27	0.00	0.02
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.66	0.00	0.02
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.55	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	6.23	0.01	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	7.07	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.53	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	5.42	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	6.53	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	5.98	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.95	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.41	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	6.39	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.38	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	6.96	0.01	0.03
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	6.68	0.01	0.03
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	5.34	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	7.15	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	5.50	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	5.36	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	6.48	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	5.29	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.87	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	5.45	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	7.50	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.46	0.01	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	6.02	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.58	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	6.90	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.52	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.78	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	6.32	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.18	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	6.22	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	7.34	0.01	0.03
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	6.52	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	5.70	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	6.16	0.00	0.02
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.82	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.86	0.01	0.03
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	6.11	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.16	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.66	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.83	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.92	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.99	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.37	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.83	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.39	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.19	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.35	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.97	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.10	0.00	0.02
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.74	0.00	0.01
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.59	0.01	0.03
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.95	0.00	0.02
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.12	0.00	0.02
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.80	0.00	0.02
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.47	0.00	0.02
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.71	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.65	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	6.00	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.66	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.84	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	6.12	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.42	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.15	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.64	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.93	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.67	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.87	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	6.29	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	6.14	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	6.62	0.00	0.02
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.72	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.38	0.01	0.03
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.73	0.00	0.02
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.36	0.00	0.02
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.80	0.00	0.02
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.60	0.00	0.01
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.55	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.14	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.33	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.41	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.84	0.00	0.02
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.65	0.00	0.02
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.01	0.00	0.02
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.91	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.27	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.75	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.87	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.57	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.70	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.01	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.01	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.06	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.65	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.52	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.47	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.06	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.93	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.07	0.00	0.02
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.69	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.37	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.18	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.96	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.80	0.00	0.02
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.30	0.00	0.02
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.71	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.13	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.54	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.76	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.29	0.00	0.02
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.80	0.00	0.02
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.81	0.00	0.02
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.37	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.89	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.22	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.99	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.42	0.00	0.02
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.75	0.00	0.01
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.47	0.00	0.01
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.21	0.00	0.02
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.40	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.40	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.16	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.28	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.61	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	5.56	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	5.71	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.08	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	6.79	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.28	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	4.88	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	5.70	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	5.58	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.03	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	6.35	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	4.49	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	4.66	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	5.76	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	4.08	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.13	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	4.77	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.23	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.10	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	4.82	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.03	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	5.60	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.08	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.32	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	4.94	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	4.70	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	5.51	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	6.17	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	4.85	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.61	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	5.25	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	4.86	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.78	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.91	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.41	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.42	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.88	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.65	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.71	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.49	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.26	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.89	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.59	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.42	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.33	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.66	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.27	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.24	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.48	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.73	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.35	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.98	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.88	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.24	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.51	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.20	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.28	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.67	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.84	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.68	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.12	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.31	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.97	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.94	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.61	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.77	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.42	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.75	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.84	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.76	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.66	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.16	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.77	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.23	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.65	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.86	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.76	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.25	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.87	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.18	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.20	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.37	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.51	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.06	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.15	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.53	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.57	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.68	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.12	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.17	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.82	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.81	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.06	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.11	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.45	0.00	0.00
